id	CAS	smiles	status	exp
629	290352-28-2	O=C(O)C(=O)Nc3cc(c(Oc1ccc(O)c2c1CCC2)c(c3)C)C	Training	0
630	291305-06-1	O=S(=O)(N)c1ccc3c(c1)C(NC)CCC3(c2ccc(c(c2)Cl)Cl)	Training	1
631	2921-88-2	n1c(OP(OCC)(OCC)=S)c(cc(c1Cl)Cl)Cl	Training	0
632	29420-49-3	O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
633	2943-75-1	O(CC)[Si](OCC)(OCC)CCCCCCCC	Test	0
634	29590-42-9	O=C(OCCCCCC(C)C)C=C	Training	1
635	298-02-2	O(CC)P(OCC)(=S)SCSCC	Training	0
636	298-46-4	O=C(N)N2c3ccccc3(C=Cc1ccccc12)	Test	0
637	298198-52-4	O=C(Oc1ccc(cc1)Br)N2CCN3CCC2CC3	Training	0
638	302-79-4	O=C(O)C=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C	Test	1
639	3033-77-0	O1CC1C[N+](C)(C)C	Training	0
641	3056-17-5	O=C1NC(=O)N(C=C1C)C2OC(C=C2)CO	Training	0
642	307-24-4	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
643	309-00-2	C1=CC2CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl	Training	0
644	313994-79-5	O=C(O)C(N(C)C5CC(c1cccc(F)c1)C(CN4CCC(c2cc(nn2CC)Cc3ccccc3)CC4)C5)C(C)C	Training	0
645	3147-75-9	Oc1ccc(cc1n2nc3ccccc3(n2))C(C)(C)CC(C)(C)C	Test	0
647	3252-43-5	N#CC(Br)Br	Test	0
648	32809-16-8	O=C2N(c1cc(cc(c1)Cl)Cl)C(=O)C3(C)(CC23(C))	Training	0
650	331623-06-4	O=C(O)C(C)Cc1cc(OC)ccc1C5c2nc(ccc2C(c3ccc4OCOc4(c3))C5(C(=O)O))CCCC	Test	0
651	3319-31-1	O=C(OCC(CC)CCCC)c1ccc(C(=O)OCC(CC)CCCC)c(c1)C(=O)OCC(CC)CCCC	Test	0
652	33228-44-3	Nc1ccc(cc1)CCCCC	Training	0
653	334-48-5	O=C(O)CCCCCCCCC	Test	0
654	335-76-2	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	1
655	33703-08-1	O=C(OCCCCCCC(C)C)CCCCC(=O)OCCCCCCC(C)C	Test	0
656	33820-53-0	O=[N+]([O-])c1cc(cc(c1N(CCC)CCC)[N+](=O)[O-])C(C)C	Test	0
657	344930-95-6	O=C2C=C(N=C3C(OCCN1CCCCC1)=CC=CN23)OCN5C(=O)c4c(cc(OC)cc4S5(=O)(=O))C(C)C	Training	1
658	34590-94-8	OC(OCCCOC)CC	Training	0
659	349495-42-7	O=C1NCC(=Nc2c(nn(c12)CC)C)c3ccc(O)cc3	Test	0
660	35256-85-0	O=C(N(Cc1ccccc1)C(C)C)C(C)(C)C	Test	0
661	353280-07-6	O=C(NCc1ccc(cc1)C(O)(C)C)c4cccnc4(Oc2ccc3nonc3(c2))	Training	0
662	361343-19-3	O=C4C(=Cc1ccccc1N2CCN(C)CC2)SCCN4(c3ccc(c(c3)Cl)Cl)	Test	0
663	36653-82-4	OCCCCCCCCCCCCCCCC	Training	0
664	368832-42-2	O=C2N(c1cc(c(OC)cc1C3CC23)CNC5CCC(NC5(c4ccccc4))CC)C	Test	0
665	3739-38-6	O=C(O)c2cccc(Oc1ccccc1)c2	Training	0
666	375-85-9	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
667	375-95-1	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Test	0
668	3811-73-2	ON1C=CC=CC1=S	Training	0
669	3825-26-1	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
670	3855-32-1	N(C)(C)CCCN(C)CCCN(C)C	Test	0
671	3871-99-6	O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Test	0
672	402910-27-4	O=S(=O)(N)c2ccc(Oc1ccc(c(c1)C)SC)c(c2)CN(C)C	Training	0
673	41372-08-1	O=C(O)C(N)(C)Cc1ccc(O)c(O)c1	Training	0
674	41481-66-7	O=S(=O)(c1ccc(O)c(c1)CC=C)c2ccc(O)c(c2)CC=C	Test	1
675	4151-50-2	O=S(=O)(NCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
676	4180-23-8	O(c1ccc(cc1)C=CC)C	Test	0
677	427-51-0	O=C(OC4(C(=O)C)(CCC3C5C=C(C2=CC(=O)C1CC1C2(C)C5(CCC34(C)))Cl))C	Training	0
678	4291-63-8	OCC3OC(n2cnc1c(nc(nc12)Cl)N)CC3(O)	Training	0
679	433212-21-6	O=C(OCC)c1ccc(cc1)C3CCC(NCC(O)COc2ccc(O)c(c2)NS(=O)(=O)C)CC3	Training	1
680	439687-69-1	O=C(N(C)C)C1N(CC(O)C1)C3(C(=O)N(c2ccc(cc23)Cl)S(=O)(=O)c4ccc(OC)cc4(OC))(c5ccccc5(OC))	Training	0
681	4418-26-2	O=C1OC(=CC(O)=C1C(=O)C)C	Training	0
682	4449-51-8	OC6CC5=CCC4C3C(=C(C)C2(OC1CC(C)CNC1C2(C))(CC3))CC4C5(C)CC6	Test	0
683	445295-04-5	O=C(O)C(Oc1ccc(c(F)c1)CNC(=O)c4cccnc4(Oc2ccc3OCOc3(c2)))C	Training	0
684	4455-26-9	N(C)(CCCCCCCC)CCCCCCCC	Test	0
685	446-72-0	O=C1C(=COc2cc(O)cc(O)c12)c3ccc(O)cc3	Training	1
686	446-86-6	O=[N+]([O-])c1ncn(c1Sc3ncnc2nc[nH]c23)C	Training	0
687	460081-99-6	O=C(O)c1cccc(c1)N(c2ccc(OC(F)F)c(OC(F)F)c2)Cc3cnccc3	Training	0
688	461023-63-2	O=C(O)c5ccc(Oc1ccc(cc1)CN4CCC2(C(=O)NC(C(=O)N2(CCCC))C(O)C3CCCCC3)CC4)cc5	Training	0
689	464930-42-5	O=C(NC(C(=O)N(C)C(C)C)Cc1ccc(cc1)CN2C(C)CCCC2C)CC(NS(=O)(=O)c3ccc4cc(OC)ccc4(c3))c5ccc6OCOc6(c5)	Training	0
690	473289-62-2	O=C(O)C3N2C(=O)C(NC(=O)C(C(C)C)SC(=O)C)Cc1ccccc1C2CCC3	Training	0
691	478149-53-0	O=C(NC2CN1CCC2(CC1))c3ncc4occc4(c3)	Training	0
692	478263-98-8	O=C(NC(c1ccccc1)CC)c4cc(F)ccc4(NS(=O)(=O)c3cccc2cccnc23)	Training	0
693	486-56-6	O=C2N(C)C(c1cnccc1)CC2	Test	0
694	486-66-8	O=C1C(=COc2cc(O)ccc12)c3ccc(O)cc3	Test	1
696	49562-28-9	O=C(c1ccc(OC(C(=O)OC(C)C)(C)C)cc1)c2ccc(cc2)Cl	Training	0
697	496-72-0	Nc1ccc(cc1(N))C	Training	0
698	50-22-6	O=C3C=C2CCC1C4CCC(C(=O)CO)C4(C)(CC(O)C1C2(C)CC3)	Training	0
699	50-28-2	Oc1ccc2c(c1)CCC3C2CCC4(C)(C(O)CCC34)	Training	0
700	50-29-3	c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl	Test	0
701	50-35-1	O=C3NC(=O)C(N2C(=O)c1ccccc1C2(=O))CC3	Test	0
703	50-78-2	O=C(O)c1ccccc1(OC(=O)C)	Training	0
704	501027-49-2	O=C(O)CCn4ccc3c(OCCc1nc(oc1C)c2ccccc2)cccc34	Training	0
705	50892-23-4	O=C(O)CSc1nc(cc(n1)Cl)Nc2cccc(c2C)C	Test	0
706	51-21-8	O=C1NC=C(F)C(=O)N1	Test	0
707	51-24-1	O=C(O)Cc2cc(c(Oc1ccc(O)c(c1)I)c(c2)I)I	Training	0
708	51-28-5	O=[N+]([O-])c1ccc(O)c(c1)[N+](=O)[O-]	Training	0
709	51-30-9	Oc1ccc(cc1(O))C(O)CNC(C)C	Training	0
710	51-52-5	O=C1C=C(NC(N1)=S)CCC	Training	1
711	51-79-6	O=C(OCC)N	Test	0
712	510-15-6	O=C(OCC)C(O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	0
713	52-01-7	O=C1OC3(CC1)(CCC2C5C(CCC23(C))C4(C(=CC(=O)CC4)CC5SC(=O)C)(C))	Training	0
714	52-51-7	O=[N+]([O-])C(CO)(CO)Br	Test	0
715	52-86-8	O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)Cl)CC3	Training	0
716	521-18-6	O=C1CCC3(C)(C(C1)CCC2C4CCC(O)C4(C)(CCC23))	Training	0
717	5216-25-1	c1cc(ccc1C(Cl)(Cl)Cl)Cl	Training	1
718	527-60-6	Oc1c(cc(cc1C)C)C	Training	0
719	527680-56-4	O=C(NC2CN1CCC2(CC1))c3ccc4OCCOc4(c3)	Test	0
720	528-29-0	O=[N+]([O-])c1ccccc1[N+](=O)[O-]	Training	1
721	52806-53-8	O=C(Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-])C(O)(C)C	Training	0
722	53-03-2	O=C1C=CC4(C(=C1)CCC3C4(C(=O)CC2(C)(C3(CCC2(O)(C(=O)CO)))))(C)	Training	0
723	53-16-7	O=C2CCC3C4CCc1cc(O)ccc1C4(CCC23(C))	Training	0
724	53-86-1	O=C(O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C	Training	0
725	5315-79-7	Oc1ccc2ccc3cccc4ccc1c2c34	Test	1
726	532-27-4	O=C(c1ccccc1)CCl	Test	0
727	532-32-1	O=C(O)c1ccccc1	Test	0
728	534-52-1	O=[N+]([O-])c1cc(c(O)c(c1)C)[N+](=O)[O-]	Training	0
729	5349-51-9	OC1CCC(CC1)C(C)(C)CC	Training	0
730	53894-23-8	O=C(OCCCCCCC(C)C)c1ccc(C(=O)OCCCCCCC(C)C)c(c1)C(=O)OCCCCCCC(C)C	Training	0
731	5392-40-5	O=CC=C(C)CCC=C(C)C	Test	0
732	54-11-5	n1cccc(c1)C2N(C)CCC2	Training	0
733	54-62-6	O=C(O)CCC(NC(=O)c1ccc(cc1)NCc2nc3c(nc2)nc(nc3(N))N)C(=O)O	Test	0
734	54-85-3	O=C(NN)c1ccncc1	Training	0
735	541-73-1	c1cc(cc(c1)Cl)Cl	Test	0
736	544-76-3	CCCCCCCCCCCCCCCC	Training	0
740	55-98-1	O=S(=O)(OCCCCOS(=O)(=O)C)C	Training	0
741	55285-14-8	O=C(Oc2cccc1c2(OC(C)(C)C1))N(C)SN(CCCC)CCCC	Test	1
742	55290-64-7	O=S1(=O)(C(=C(C)S(=O)(=O)CC1)C)	Training	0
743	553-26-4	n1ccc(cc1)c2ccncc2	Training	0
744	556-52-5	OCC1OC1	Test	0
746	56-04-2	O=C1C=C(NC(N1)=S)C	Test	1
747	56-53-1	Oc1ccc(cc1)C(=C(c2ccc(O)cc2)CC)CC	Training	0
748	56-55-3	c3ccc4cc2c(ccc1ccccc12)cc4(c3)	Test	1
749	56-81-5	OCC(O)CO	Test	0
750	563-12-2	O(CC)P(OCC)(=S)SCSP(OCC)(OCC)=S	Training	0
751	57-11-4	O=C(O)CCCCCCCCCCCCCCCCC	Test	0
753	57-30-7	O=C1N=C(O)NC(=O)C1(c2ccccc2)CC	Test	0
754	57-41-0	O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3	Test	0
755	57-50-1	OCC2OC(OC1(OC(CO)C(O)C1(O))(CO))C(O)C(O)C2(O)	Test	0
756	57-55-6	OCC(O)C	Training	0
757	57-63-6	C#CC3(O)(CCC2C4CCc1cc(O)ccc1C4(CCC23(C)))	Training	0
758	57-74-9	C2(=C(C3(C1C(CC(C1Cl)Cl)C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Test	0
759	57-83-0	O=C4C=C3CCC1C(CCC2(C)(C(C(=O)C)CCC12))C3(C)CC4	Test	0
760	57-85-2	O=C(OC2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C)))CC	Test	0
761	57-91-0	Oc1ccc2c(c1)CCC3C2CCC4(C)(C(O)CCC34)	Training	0
762	57-97-6	c1ccc2c(c1)ccc4c2c(c3ccccc3c4C)C	Test	0
763	576-26-1	Oc1c(cccc1C)C	Training	0
764	577-11-7	O=C(OCC(CC)CCCC)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O	Training	1
765	579-66-8	Nc1c(cccc1CC)CC	Test	0
766	58-08-2	O=C2c1c(ncn1C)N(C(=O)N2C)C	Training	0
767	58-14-0	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Training	0
768	58-18-4	O=C4C=C3CCC2C(CCC1(C)(C2(CCC1(O)(C))))C3(C)CC4	Training	0
769	58-55-9	O=C2c1[nH]cnc1N(C(=O)N2C)C	Training	0
770	58-93-5	O=S(=O)(N)c1cc2c(cc1Cl)NCNS2(=O)(=O)	Test	0
771	58394-64-2	O=C(OCc1ccccc1)CCCCC(=O)OCC(CC)CCCC	Test	0
772	584-13-4	n1ncn(N)c1	Test	0
773	584-84-9	O=C=Nc1ccc(c(N=C=O)c1)C	Training	0
774	5877-42-9	C#CC(O)C(CC)CCCC	Test	0
775	588941-45-1	O=C(Nc1nccnc1)C(c2ccc(c(c2)Cl)S(=O)(=O)C)CC3CCCC3	Training	0
776	59-05-2	O=C(O)CCC(NC(=O)c1ccc(cc1)N(C)Cc2nc3c(nc2)nc(nc3(N))N)C(=O)O	Training	0
777	59-30-3	O=C(O)CCC(NC(=O)c1ccc(cc1)NCc2nc3c(nc2)N=C(N)NC3(=O))C(=O)O	Test	0
778	59-50-7	Oc1ccc(c(c1)C)Cl	Training	0
779	59-67-6	O=C(O)c1cnccc1	Training	0
780	59-87-0	O=C(N)NN=Cc1oc(cc1)[N+](=O)[O-]	Training	0
781	5915-41-3	n1c(nc(nc1NC(C)(C)C)Cl)NCC	Training	0
782	59756-60-4	O=C1C(=CN(C=C1c2cccc(c2)C(F)(F)F)C)c3ccccc3	Training	0
783	599-64-4	Oc1ccc(cc1)C(c2ccccc2)(C)C	Training	0
784	599-79-1	O=C(O)c3cc(N=Nc1ccc(cc1)S(=O)(=O)Nc2ncccc2)ccc3(O)	Training	1
785	60-09-3	N(=Nc1ccc(N)cc1)c2ccccc2	Test	0
787	60-54-8	O=C(N)C=3C(=O)C(N(C)C)C4CC2C(=C(O)c1c(O)cccc1C2(O)(C))C(=O)C4(O)(C=3(O))	Training	1
788	60-56-0	C1=CN(C(N1)=S)C	Test	0
789	60-57-1	O1C2C1C3CC2C4C3C5(C(=C(C4(C5(Cl)Cl)Cl)Cl)Cl)Cl	Training	0
790	602-01-7	O=[N+]([O-])c1cccc(c1[N+](=O)[O-])C	Test	1
791	606-20-2	O=[N+]([O-])c1cccc(c1C)[N+](=O)[O-]	Training	0
792	614-45-9	O=C(OOC(C)(C)C)c1ccccc1	Training	0
793	62-23-7	O=C(O)c1ccc(cc1)[N+](=O)[O-]	Test	0
794	62-38-4	O=C(O[Hg]c1ccccc1)C	Training	1
795	62-75-9	O=NN(C)C	Test	0
796	621-64-7	O=NN(CCC)CCC	Training	0
797	625114-41-2	O=C(Nc1nccnc1)C(c2ccc(c(c2)Cl)S(=O)(=O)C)CC3CC(=O)CC3	Test	0
798	627-18-9	OCCCBr	Training	0
799	627-93-0	O=C(OC)CCCCC(=O)OC	Training	0
800	628-63-7	O=C(OCCCCC)C	Training	0
801	629-62-9	CCCCCCCCCCCCCCC	Test	0
802	629-76-5	OCCCCCCCCCCCCCCC	Training	0
803	63-05-8	O=C3C=C2CCC1C4CCC(=O)C4(C)(CCC1C2(C)CC3)	Test	0
804	6344-67-8	Oc1ccc3c(c1)c2ccccc2C3	Training	0
805	63612-50-0	O=C1NC(C(=O)N1c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])(C)C	Training	0
806	637-07-0	O=C(OCC)C(Oc1ccc(cc1)Cl)(C)C	Training	0
807	6381-77-7	O=C1OC(C(O)=C1(O))C(O)CO	Test	0
809	64-67-5	O=S(=O)(OCC)OCC	Test	0
810	64-86-8	O=C1C=C3C(=CC=C1(OC))c2c(OC)c(OC)c(OC)cc2CCC3(NC(=O)C)	Training	0
811	6422-86-2	O=C(OCC(CC)CCCC)c1ccc(cc1)C(=O)OCC(CC)CCCC	Training	0
812	643-79-8	O=Cc1ccccc1(C=O)	Training	1
813	647-42-7	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO	Test	0
814	648917-13-9	O=C(O)C3CCN(c2ccc(F)cc2(NC(=O)NC(=O)c1cc(F)c(F)cc1Cl))CC3	Training	0
815	65-23-6	Oc1c(ncc(c1CO)CO)C	Training	0
816	65-85-0	O=C(O)c1ccccc1	Training	0
817	65277-42-1	O=C(N5CCN(c4ccc(OCC1OC(OC1)(c2ccc(cc2Cl)Cl)Cn3cncc3)cc4)CC5)C	Training	0
818	66-27-3	O=S(=O)(OC)C	Test	0
819	66-81-9	O=C1NC(=O)CC(C1)CC(O)C2C(=O)C(C)CC(C)C2	Training	0
820	6624-73-3	O=C(OCCCCCOC(=O)c1ccccc1)c2ccccc2	Training	0
821	66456-53-9	O=C(O)CCCCC(=O)OC(C)COC(=O)CCCCCCCCCCC	Training	0
822	668981-02-0	Fc1ccc(F)c(c1)c2ncoc2c3ccc4nnc(n4(c3))C(C)C	Training	0
823	67-20-9	O=C2NC(=O)CN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	0
825	678-39-7	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO	Training	0
826	68-12-2	O=CN(C)C	Training	0
827	68-22-4	O=C4C=C3CCC2C(CCC1(C)(C2(CCC1(O)(C#C))))C3CC4	Training	0
828	68-26-8	OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C	Training	1
829	68-96-2	O=C4C=C3CCC2C(CCC1(C)(C2(CCC1(O)(C(=O)C))))C3(C)CC4	Test	0
830	68392-35-8	Oc1ccc(cc1)C(c2ccc(OCCN(C)C)cc2)=C(c3ccccc3)CC	Test	1
831	6846-50-0	O=C(OCC(C)(C)C(OC(=O)C(C)C)C(C)C)C(C)C	Training	0
832	68515-49-1	O=C(OCCCCCCCC(C)C)c1ccccc1(C(=O)OCCCCCCCC(C)C)	Training	0
833	686756-87-6	O=C2N(c1nc(ncc1CN2c3ccccc3Br)Nc4ccc5OC(CO)COc5(c4))C	Training	0
834	69-09-0	c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCN(C)C	Test	1
835	69-65-8	OCC(O)C(O)C(O)C(O)CO	Test	0
836	69-74-9	O=C1N=C(N)C=CN1C2OC(CO)C(O)C2(O)	Training	0
837	6915-15-7	O=C(O)CC(O)C(=O)O	Training	0
838	69655-05-6	O=C3NC=Nc1c3(ncn1C2OC(CO)CC2)	Test	0
839	712-50-5	O=C(c1ccccc1)C2CCCCC2	Test	0
840	7173-51-5	CCCCCCCCCC[N+](C)(C)CCCCCCCCCC	Training	1
841	72-20-8	O1C2C1C3CC2C4C3C5(C(=C(C4(C5(Cl)Cl)Cl)Cl)Cl)Cl	Test	0
842	72-54-8	c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)Cl)Cl	Test	0
843	72-55-9	c1cc(ccc1C(c2ccc(cc2)Cl)=C(Cl)Cl)Cl	Training	0
844	72178-02-0	O=C(NS(=O)(=O)C)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	0
845	725228-45-5	O=C(c2oc(C#Cc1ccccc1(F))cc2)N4CCC(c3cccc(c3)CN)CC4	Test	1
846	732-11-6	O=C1c2ccccc2(C(=O)N1CSP(OC)(OC)=S)	Test	1
847	732-26-3	Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C	Training	0
848	7378-99-6	N(C)(C)CCCCCCCC	Training	0
849	742693-38-5	O=C(NC(c1ccccc1)C2NCCCC2)c3cccc(c3Cl)C(F)(F)F	Training	0
850	744-45-6	O=C(Oc1ccccc1)c2cccc(c2)C(=O)Oc3ccccc3	Test	1
853	75-99-0	O=C(O)C(C)(Cl)Cl	Training	0
854	75330-75-5	O=C3OC(CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)CC)C12)C)CC(O)C3	Test	1
855	754-91-6	O=S(=O)(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
856	76-03-9	O=C(O)C(Cl)(Cl)Cl	Training	0
857	76-44-8	C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	0
860	77-09-8	O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	Test	0
861	77-40-7	Oc1ccc(cc1)C(c2ccc(O)cc2)(C)CC	Test	0
862	77-47-4	C=1(C(=C(C(C=1Cl)(Cl)Cl)Cl)Cl)Cl	Training	1
863	77-48-5	O=C1N(C(=O)C(N1Br)(C)C)Br	Training	0
864	77-71-4	O=C1NC(=O)C(N1)(C)C	Test	0
865	77-78-1	O=S(=O)(OC)OC	Training	0
866	77-89-4	O=C(OC(C(=O)OCC)(CC(=O)OCC)CC(=O)OCC)C	Training	0
867	77-90-7	O=C(OC(C(=O)OCCCC)(CC(=O)OCCCC)CC(=O)OCCCC)C	Test	0
868	77-92-9	O=C(O)CC(O)(C(=O)O)CC(=O)O	Training	0
869	77-93-0	O=C(OCC)CC(O)(C(=O)OCC)CC(=O)OCC	Test	0
870	7747-35-5	O2CN1COCC1(C2)CC	Training	0
873	78-59-1	O=C1C=C(C)CC(C)(C)C1	Test	0
874	78-63-7	O(OC(C)(C)CCC(OOC(C)(C)C)(C)C)C(C)(C)C	Test	0
875	789-02-6	c1ccc(c(c1)C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl	Test	0
876	79-06-1	O=C(N)C=C	Test	0
877	79-16-3	O=C(NC)C	Test	0
878	79-39-0	O=C(N)C(=C)C	Training	0
879	79-43-6	O=C(O)C(Cl)Cl	Test	0
880	79-44-7	O=C(N(C)C)Cl	Test	0
881	79-94-7	Oc1c(cc(cc1Br)C(c2cc(c(O)c(c2)Br)Br)(C)C)Br	Training	1
882	797-63-7	O=C4C=C3CCC2C(CCC1(CC)(C2(CCC1(O)(C#C))))C3CC4	Test	0
883	79902-63-9	O=C3OC(CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)(C)CC)C12)C)CC(O)C3	Training	1
884	80-08-0	O=S(=O)(c1ccc(N)cc1)c2ccc(N)cc2	Training	0
885	80-15-9	OOC(c1ccccc1)(C)C	Training	1
886	80-43-3	O(OC(c1ccccc1)(C)C)C(c2ccccc2)(C)C	Test	0
887	80-46-6	Oc1ccc(cc1)C(C)(C)CC	Training	0
889	80844-07-1	O(c1ccccc1)c2cccc(c2)COCC(c3ccc(OCC)cc3)(C)C	Test	0
890	81-81-2	O=C1Oc3ccccc3(C(O)=C1C(c2ccccc2)CC(=O)C)	Training	0
891	81-90-3	O=C(O)c1ccccc1C(c2ccc(O)cc2)c3ccc(O)cc3	Training	0
892	81131-70-6	O=C(O)CC(O)CC(O)CCC2C(C=CC1=CC(O)CC(OC(=O)C(C)CC)C12)C	Test	0
893	82385-42-0	O=C1NS(=O)(=O)c2ccccc12	Training	0
894	824-78-2	O=[N+](O)c1ccc([O-])cc1	Training	0
895	82469-79-2	O=C(OCCCCCC)CC(OC(=O)CCC)(C(=O)OCCCCCC)CC(=O)OCCCCCC	Test	0
896	825643-57-0	O=C(N(c2cnc(cc2(c1ccc(F)cc1C))N3CCC(O)C3CO)C)C(c4cc(cc(c4)C(F)(F)F)C(F)(F)F)(C)C	Test	0
897	826-62-0	O=C2OC(=O)C3C1C=CC(C1)C23	Training	0
898	82640-04-8	O=C(c2ccc(OCCN1CCCCC1)cc2)c5c3ccc(O)cc3sc5(c4ccc(O)cc4)	Training	0
899	828-00-2	O=C(OC1OC(OC(C)C1)C)C	Training	0
900	83-32-9	c2cc1cccc3c1c(c2)CC3	Test	0
901	83-41-0	O=[N+]([O-])c1cccc(c1C)C	Test	0
902	83-67-0	O=C1NC(=O)N(c2ncn(c12)C)C	Test	0
903	838-88-0	Nc1ccc(cc1C)Cc2ccc(N)c(c2)C	Training	0
904	84-16-2	Oc1ccc(cc1)C(CC)C(c2ccc(O)cc2)CC	Training	1
905	84-66-2	O=C(OCC)c1ccccc1(C(=O)OCC)	Training	0
906	84-69-5	O=C(OCC(C)C)c1ccccc1(C(=O)OCC(C)C)	Training	0
907	84-75-3	O=C(OCCCCCC)c1ccccc1(C(=O)OCCCCCC)	Training	0
908	842-07-9	Oc2ccc3ccccc3(c2(N=Nc1ccccc1))	Test	0
909	84371-65-3	O=C5C=C4C(=C3C(c1ccc(cc1)N(C)C)CC2(C)(C(CCC2(O)(C#CC))C3CC4))CC5	Training	0
910	84852-15-3	Oc1ccc(cc1)CCCCCCC(C)C	Training	1
911	85-01-8	c1ccc3c(c1)ccc2ccccc23	Training	0
912	85-68-7	O=C(OCc1ccccc1)c2ccccc2(C(=O)OCCCC)	Test	0
913	851916-42-2	O=C(N2Cc1cc(cnc1CC2)C(F)(F)F)C4(CCC(NC3CCOCC3(OC))C4)C(C)C	Training	0
914	85532-75-8	O=C(c1nc(c2ccccc2(c1))c3ccccc3Cl)N(C)C(C)CC	Training	0
915	86-30-6	O=NN(c1ccccc1)c2ccccc2	Test	0
916	86-73-7	c1ccc3c(c1)c2ccccc2C3	Training	0
917	862243-29-6	O=C(O)c1ccccc1N4C=C(C(=O)O)C(=O)c3cc(Nc2c(F)cc(F)cc2Cl)c(cc34)Cl	Test	0
918	86386-73-4	Fc1ccc(c(F)c1)C(O)(Cn2ncnc2)Cn3ncnc3	Training	0
919	864283-48-7	N#Cc1ccc(cc1C(F)(F)F)N(CC(=O)N)CC(F)(F)F	Training	0
920	86479-06-3	O=C(NC(=O)c1c(F)cccc1(F))Nc2cc(c(OC(F)(F)C(F)F)c(c2)Cl)Cl	Training	0
921	87-61-6	c1cc(c(c(c1)Cl)Cl)Cl	Training	0
922	87-62-7	Nc1c(cccc1C)C	Training	0
923	87-69-4	O=C(O)C(O)C(O)C(=O)O	Training	0
924	87-86-5	Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Test	1
925	872-50-4	O=C1N(C)CCC1	Training	0
926	88-06-2	Oc1c(cc(cc1Cl)Cl)Cl	Test	0
927	88-12-0	O=C1N(C=C)CCC1	Training	0
928	88-18-6	Oc1ccccc1C(C)(C)C	Training	0
929	88-58-4	Oc1cc(c(O)cc1C(C)(C)C)C(C)(C)C	Training	0
930	88-60-8	Oc1cc(ccc1C(C)(C)C)C	Training	0
931	88-72-2	O=[N+]([O-])c1ccccc1C	Training	0
932	88-85-7	O=[N+]([O-])c1cc(c(O)c(c1)C(C)CC)[N+](=O)[O-]	Test	0
933	89-04-3	O=C(OCCCCCCCC)c1ccc(C(=O)OCCCCCCCC)c(c1)C(=O)OCCCCCCCC	Test	0
934	89-72-5	Oc1ccccc1C(C)CC	Test	0
935	89-83-8	Oc1cc(ccc1C(C)C)C	Training	0
936	90-04-0	O(c1ccccc1(N))C	Training	0
937	90-12-0	c1ccc2c(c1)cccc2C	Test	0
