35	35	14	2	0
0.80943	2.94083	0.81970	2.58954	1.21282	0.87633	2.66166	0.66977	-0.36118	-0.08652	-0.13340	-0.38903	0.40534	0.59466	32	32	32	32	32
0.89305	3.14781	0.66304	2.63400	1.28823	0.96835	3.09245	0.73435	-0.36118	-0.13913	-0.14140	-0.35687	0.45759	0.54241	32	32	32	32	32
1.20847	3.01371	0.27325	2.60225	1.48179	1.20020	4.02878	0.80812	-0.36118	-0.13914	0.01511	-0.36756	0.55591	0.44409	32	32	32	32	32
1.30966	3.31860	0.02576	2.88743	1.58343	1.37851	4.89997	0.83904	-0.36118	-0.13914	0.54359	-0.37322	0.44977	0.55023	32	32	32	32	32
1.22859	3.22217	-0.12146	3.07405	1.57287	1.37577	5.05745	0.74990	-0.36118	-0.13914	1.90638	-0.36628	0.24871	0.75129	66	32	32	32	32
-0.75559	-0.58050	-0.45890	-0.49964	-1.26602	-1.21732	-0.72004	-1.02898	2.54633	-0.13914	-0.17835	1.90109	1.00000	0.00000	65	32	32	32	32
-0.84625	-0.57953	-0.58102	-0.51179	-1.14646	-1.00180	-0.71272	-1.02893	2.54633	-0.13914	-0.17835	1.90109	0.99718	0.00282	32	32	32	32	32
-0.81480	-0.57870	-0.57662	-0.53355	-0.87884	-0.39713	-0.68742	-1.02892	2.54634	-0.13914	-0.17835	1.90110	0.95105	0.04895	65	32	32	32	32
-0.44535	-0.57770	-0.34235	-0.70187	-0.55527	0.08851	-0.57887	-1.02878	2.54637	-0.13914	-0.17835	1.90112	0.62405	0.37595	32	32	32	32	32
-0.17938	-0.54972	-0.21541	-0.85718	-0.42795	0.29870	-0.50499	-1.02577	2.54642	-0.13914	-0.17835	1.90116	0.44776	0.55224	32	32	32	32	32
-0.00916	-0.45243	-0.03828	-0.97272	-0.43152	0.60359	-0.47659	-1.01972	2.54639	-0.13914	-0.17835	1.90114	0.34193	0.65807	32	32	32	32	32
0.11254	-0.37105	0.20152	-1.13085	-0.39280	0.67576	-0.41094	-0.99286	2.54642	-0.13914	-0.17835	1.90116	0.41175	0.58825	32	32	32	32	32
0.03488	-0.36945	0.39560	-1.14351	-0.42047	0.64143	-0.39326	-0.76669	2.54649	-0.13914	-0.17835	1.90121	0.55414	0.44586	32	32	32	32	32
-0.01431	-0.47510	0.79388	-1.09731	-0.30693	0.25206	-0.33095	-0.31131	2.54649	-0.13914	-0.17835	1.90121	0.65943	0.34057	32	32	32	32	32
-0.12379	-0.54661	0.95419	-1.03591	-0.26812	0.12152	-0.31468	0.06603	2.54650	-0.13914	-0.17835	1.90122	0.72779	0.27221	32	32	32	32	32
-0.28444	-0.56815	1.14052	-1.00772	-0.21595	0.11602	-0.29524	0.30026	2.54642	-0.13914	-0.17835	1.90116	0.86298	0.13702	65	32	32	32	32
-0.58248	-0.56222	0.93281	-0.84197	-0.19913	0.31283	-0.11472	0.54977	2.54635	-0.13914	-0.17835	1.90110	0.92814	0.07186	65	32	32	32	32
-0.37660	-0.48550	1.03441	-0.84894	-0.16566	0.22588	-0.24152	0.79221	2.54613	-0.13914	-0.17835	1.90093	0.81281	0.18719	32	32	32	32	32
-0.12993	-0.32814	0.97016	-0.72285	-0.00843	0.16001	-0.22881	0.91353	2.49700	-0.13914	-0.17835	1.86215	0.82606	0.17394	65	32	32	32	32
0.07513	-0.22893	0.93618	-0.54721	0.01638	-0.08726	-0.27667	0.80792	1.95077	-0.13914	-0.17835	1.65327	0.72313	0.27687	32	32	32	32	32
0.38523	0.03172	0.63471	-0.28589	0.06776	-0.45037	-0.32071	0.74392	0.59956	-0.13914	-0.17835	1.50352	0.81094	0.18906	32	32	32	32	32
0.46657	0.10469	0.29686	-0.34900	0.01694	-0.64204	-0.35572	0.78316	-0.16089	-0.13914	-0.17835	1.75038	0.88663	0.11337	65	32	32	32	32
