43	43	29	3	0	0
0.111096	-0.240408	-0.230244	0.283399	-0.048724	-0.175943	0.160878	0.001274	0.512441	0.598139	0.801346	0.453028	-0.341647	-0.273596	-0.422607	-0.342549	-0.39519	-0.181722	-0.041008	3.023794	-0.15324	0.245234	-0.446976	-0.078027	-0.078299	-0.108422	0	0.969795	0.030205	40	40	40	40	40
-0.804416	-0.240408	-0.230244	-0.168908	-0.445507	0.926259	0.211744	-0.616459	0.69999	-0.042247	-0.495534	0.038722	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	4.015413	-0.15324	-0.498188	-0.821805	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
0.243898	-0.100933	-0.230244	0.124314	-0.240295	0.345028	-0.273962	-0.122672	0.296766	-0.049577	0.152335	0.320073	-0.272819	-0.273596	-0.422607	-0.342549	-0.371522	-0.181722	-0.041008	4.719743	-0.15324	0.017422	-0.498127	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
0.448897	2.105862	-0.230244	0.146203	-1.174059	-1.110582	-0.837127	-0.309719	1.276517	0.390105	0.773891	-0.100298	0.816188	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	6.180082	-0.15324	0.36924	-0.038036	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
0.878113	-0.240404	-0.230244	-0.085718	-0.105519	0.680194	-0.627352	-0.011472	0.523188	-1.182839	-0.664703	-0.174688	-0.341645	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	7.262409	-0.15324	-0.1729	-0.691176	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
1.084137	-0.240405	-0.230244	0.55711	-1.17406	-0.837182	-0.853263	0.568249	-0.26089	-1.191075	-1.002999	-0.436915	-0.341645	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	7.26241	-0.15324	0.47767	0.092594	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
0.820283	-0.240406	-0.230244	0.494775	-0.672692	-1.162248	-0.132438	0.615207	-0.477137	-1.450136	0.04298	0.515623	0.407862	-0.273596	-0.422607	-0.342549	-0.432576	-0.181722	6.518895	5.076962	-0.15324	0.275184	-0.144432	-0.078027	-0.078299	-0.108422	0	0.731323	0.268677	40	40	40	40	40
0.279332	-0.240408	-0.230244	0.355506	-0.169524	-0.477176	-0.08055	0.114444	0.196044	-1.08286	0.815921	0.122087	-0.341647	-0.273596	-0.422607	-0.342549	0.84764	-0.181722	15.44058	4.038547	-0.15324	0.306762	-0.622571	-0.078027	-0.078299	-0.108422	0	0.646509	0.353491	40	40	40	40	40
0.279332	-0.240408	-0.230244	0.355506	-0.169525	-0.477176	-0.080549	0.114444	0.196044	-1.082859	0.81592	0.122088	-0.341647	-0.273596	-0.422607	-0.342549	0.84764	-0.181722	15.440574	4.038545	-0.153235	0.306763	-0.62257	-0.078027	-0.078299	-0.108421	0	0.646509	0.353491	40	40	40	40	40
0.316988	-0.240408	-0.230244	0.235433	-1.302842	0.936948	0.6464	0.169911	0.668123	-0.246779	0.847654	0.716127	-0.197549	-0.273596	-0.422607	-0.342549	1.606784	-0.181722	3.62089	1.060301	4.831496	0.493935	0.359235	-0.078027	-0.078299	1.869124	0	0.480917	0.519083	40	40	40	40	40
0.311546	-0.240408	-0.230244	0.292414	-1.611196	1.227005	0.792661	0.620363	0.300267	0.266578	-0.410242	-0.100291	0.816188	-0.273596	-0.422607	-0.342549	1.782999	-0.181722	-0.041008	-0.313913	6.522051	0.586098	0.484484	-0.078027	-0.078299	1.735794	0	2E-06	0.999998	40	40	40	40	40
0.111305	0.123062	0.033423	0.027946	-0.913925	0.852482	0.275612	0.067679	0.409473	0.0334	0.314002	0.247862	-0.279349	-0.273596	-0.422607	-0.342549	0.875465	-0.181722	-0.041008	0.215872	6.522051	0.068868	-0.081002	-0.078027	-0.078299	2.055669	0.1265	0.470658	0.402842	40	40	40	40	40
-0.402469	-0.240408	-0.230244	0.026105	0.001786	0.173505	-0.439938	-0.35637	-0.11338	-1.783539	-0.224677	-0.485718	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	-0.313913	6.522051	-0.324561	-0.587019	-0.078027	-0.078299	1.73579	0	0	1	40	40	40	40	40
-0.338046	0.068368	-0.014381	0.101218	-0.38552	0.365915	-0.331244	-0.045833	0.017103	-0.264981	-0.566388	-0.462825	-0.341647	-0.273596	0.097822	0.473402	0.214003	0.480629	-0.041008	0.810825	6.522051	-0.156756	-0.775581	-0.078027	-0.078299	2.811803	0.103565	0.730719	0.165715	40	40	40	40	40
-0.409541	-0.240408	-0.230244	-0.168909	-0.882639	0.926259	-0.659628	-0.165227	-1.344762	-0.528131	-1.51046	-0.485717	-0.341647	-0.273596	1.837194	1.051055	0.241469	-0.181714	-0.041008	0.768419	6.522051	-0.498189	-0.429921	-0.078027	-0.078299	3.580003	0	0.999999	1E-06	40	40	40	40	40
-1.371157	-0.240408	-0.230244	0.280902	-0.386686	0.731077	-0.529653	-0.308192	-0.082521	-0.386624	-0.768318	-0.202342	-0.341647	-0.245569	0.133762	0.249455	-0.13555	0.497972	-0.041008	0.175286	6.522051	-0.060596	-0.502363	-0.078027	-0.078299	3.644649	0.010726	0.880271	0.109003	40	40	40	40	40
-2.021076	-0.240408	-0.230244	0.278021	-0.037277	1.25783	-0.834832	-0.410389	-0.345788	-0.131811	-0.620411	-0.204354	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	-0.313913	6.522051	-0.061196	-0.460236	-0.078027	-0.078299	3.543625	0	1	0	40	40	40	40	40
-1.627343	-0.240408	-0.230244	0.330624	-0.069489	0.708558	-0.735732	-0.34062	-0.108323	-0.201026	-0.579306	-0.311922	0.006691	-0.223163	-0.286954	-0.253371	-0.411198	-0.181722	-0.041008	-0.269831	6.522051	0.001682	-0.392371	-0.078027	-0.078299	4.569826	0.169726	0.830274	0	40	40	40	40	40
