ID	CAS	SMILES	STATUS	EXP_VALUE
464	N.A.	CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12	TRAINING	0
465	N.A.	CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	TRAINING	1
466	N.A.	CCN(CC)C(=O)C1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1	TRAINING	0
467	N.A.	CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O	TRAINING	0
468	N.A.	CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1	TRAINING	0
469	N.A.	CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1	TRAINING	1
470	N.A.	CCN(CC)C(=O)c1ccc(O)c(OC)c1	TRAINING	0
471	N.A.	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21	TRAINING	0
472	N.A.	CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C	TRAINING	0
473	N.A.	CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1	TRAINING	1
474	N.A.	CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1	TRAINING	0
475	N.A.	CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC	TRAINING	1
476	N.A.	CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12	TRAINING	0
477	N.A.	CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12	TRAINING	1
478	N.A.	CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1	TRAINING	1
479	N.A.	CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1	TRAINING	0
480	N.A.	CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1	TRAINING	0
481	N.A.	CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1	TRAINING	0
482	N.A.	CCN(CC)CCOC(=O)c1ccc(N)cc1	TRAINING	0
483	N.A.	CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	TRAINING	0
484	N.A.	CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1	TRAINING	0
485	N.A.	CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1	TRAINING	1
486	N.A.	CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1	TRAINING	0
487	N.A.	CCN(CC)c1cc(C)nc2ncnn12	TRAINING	1
488	N.A.	CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1	TRAINING	0
489	N.A.	CCN(CCO)CCCC(C)N=c1cc[nH]c2cc(Cl)ccc12	TRAINING	1
490	N.A.	CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C	TRAINING	0
491	N.A.	CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	TRAINING	0
492	N.A.	CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC	TRAINING	0
493	N.A.	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC	TRAINING	1
494	N.A.	CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC	TRAINING	1
495	N.A.	CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O	TRAINING	1
496	N.A.	CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1	TRAINING	0
497	N.A.	CCN1CCOCC1	TRAINING	0
498	N.A.	CCN=c1[nH]c(Cl)nc(=NC(C)C)[nH]1	TRAINING	1
499	N.A.	CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1	TRAINING	1
500	N.A.	CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	TRAINING	0
501	N.A.	CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O	TRAINING	1
502	N.A.	CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	TRAINING	0
503	N.A.	CCNCC(O)c1cccc(O)c1	TRAINING	0
504	N.A.	CCO	TRAINING	1
505	N.A.	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	TRAINING	1
506	N.A.	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1	TRAINING	1
507	N.A.	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2	TRAINING	0
508	N.A.	CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O	TRAINING	1
509	N.A.	CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O	TRAINING	1
510	N.A.	CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O	TRAINING	1
511	N.A.	CCOC(=O)C1(c2ccccc2)CCCN(C)CC1	TRAINING	0
512	N.A.	CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1	TRAINING	0
513	N.A.	CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1	TRAINING	1
514	N.A.	CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32	TRAINING	0
515	N.A.	CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C	TRAINING	1
516	N.A.	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	TRAINING	0
517	N.A.	CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C	TRAINING	1
518	N.A.	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	TRAINING	0
519	N.A.	CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O	TRAINING	1
520	N.A.	CCOC(=O)Nc1ccc(=NCc2ccc(F)cc2)[nH]c1N	TRAINING	1
521	N.A.	CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C	TRAINING	1
522	N.A.	CCOC(=O)OC(C)OC1=C(C(=O)N=c2cccc[nH]2)N(C)S(=O)(=O)c2ccccc21	TRAINING	1
523	N.A.	CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C	TRAINING	0
524	N.A.	CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC	TRAINING	0
525	N.A.	CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1	TRAINING	0
526	N.A.	CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1	TRAINING	1
527	N.A.	CCOC(=O)c1cncn1C(C)c1ccccc1	TRAINING	0
528	N.A.	CCOC(=O)n1ccn(C)c1=S	TRAINING	1
529	N.A.	CCOC(C)=O	TRAINING	0
530	N.A.	CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1	TRAINING	0
531	N.A.	CCOC(N)=O	TRAINING	1
532	N.A.	CCOC(O)c1nc(-c2ccccc2F)c2cc(Cl)ccc2nc1=O	TRAINING	1
533	N.A.	CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O	TRAINING	0
534	N.A.	CCOCCO	TRAINING	1
535	N.A.	CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21	TRAINING	0
536	N.A.	CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1	TRAINING	0
537	N.A.	CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1	TRAINING	1
538	N.A.	CCOc1ccc(CC2NC(=O)CCSSCC(C(=O)N3CCCC3C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC(=O)C(C(C)CC)NC2=O)cc1	TRAINING	0
539	N.A.	CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC	TRAINING	1
540	N.A.	CCOc1ccc(NC(C)=O)cc1	TRAINING	1
541	N.A.	CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	TRAINING	0
542	N.A.	CCOc1ccccc1C(N)=O	TRAINING	0
543	N.A.	CCOc1ccccc1OCC1CNCCO1	TRAINING	0
544	N.A.	CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	TRAINING	1
545	N.A.	CC[N+](C)(C)c1cccc(O)c1	TRAINING	0
546	N.A.	CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	TRAINING	0
547	N.A.	CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC	TRAINING	0
548	N.A.	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	TRAINING	0
549	N.A.	CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2	TRAINING	1
550	N.A.	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC	TRAINING	1
551	N.A.	CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2	TRAINING	1
552	N.A.	CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	TRAINING	1
553	N.A.	CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1	TRAINING	1
554	N.A.	CCc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1	TRAINING	1
555	N.A.	CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1	TRAINING	1
556	N.A.	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	TRAINING	0
557	N.A.	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21	TRAINING	1
558	N.A.	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21	TRAINING	1
559	N.A.	CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	TRAINING	0
560	N.A.	CCn1ccc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1=O	TRAINING	0
561	N.A.	CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1	TRAINING	0
562	N.A.	CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I	TRAINING	0
563	N.A.	CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(N=C(N)N)cc2)cc1	TRAINING	0
564	N.A.	CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1	TRAINING	1
565	N.A.	CN(C)C(=O)Nc1ccccc1	TRAINING	0
566	N.A.	CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1	TRAINING	1
567	N.A.	CN(C)C(=S)SSC(=S)N(C)C	TRAINING	0
568	N.A.	CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12	TRAINING	0
569	N.A.	CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12	TRAINING	1
570	N.A.	CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12	TRAINING	1
571	N.A.	CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I	TRAINING	0
572	N.A.	CN(C)C=O	TRAINING	1
573	N.A.	CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1	TRAINING	1
574	N.A.	CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl	TRAINING	0
575	N.A.	CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21	TRAINING	1
576	N.A.	CN(C)CCC=C1c2ccccc2CSc2ccccc21	TRAINING	1
577	N.A.	CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21	TRAINING	1
578	N.A.	CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21	TRAINING	1
579	N.A.	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21	TRAINING	1
580	N.A.	CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12	TRAINING	0
581	N.A.	CN(C)CCCn1c2c(c3ccccc31)CCCCCC2	TRAINING	1
582	N.A.	CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1	TRAINING	0
583	N.A.	CN(C)CCN(Cc1ccsc1)c1ccccn1	TRAINING	0
584	N.A.	CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O	TRAINING	1
585	N.A.	CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21	TRAINING	0
586	N.A.	CN(C)CCO	TRAINING	0
587	N.A.	CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1	TRAINING	0
588	N.A.	CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1	TRAINING	0
589	N.A.	CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21	TRAINING	0
590	N.A.	CN(C)CCON=C1c2ccccc2CCc2ccccc21	TRAINING	1
591	N.A.	CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1	TRAINING	1
592	N.A.	CN(C)CCOc1ccccc1Cc1ccccc1	TRAINING	0
593	N.A.	CN(C)CCc1c[nH]c2ccc(C[S+](=O)([O-])N3CCCC3)cc12	TRAINING	0
594	N.A.	CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(=N)[nH]3)C2SC1	TRAINING	1
595	N.A.	CN(C)N	TRAINING	1
596	N.A.	CN(C)N=O	TRAINING	1
597	N.A.	CN(C)c1ccc(N=NS(=O)(=O)O)cc1	TRAINING	0
598	N.A.	CN(C)c1ccc(N=Nc2ccccc2)cc1	TRAINING	1
599	N.A.	CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1	TRAINING	0
600	N.A.	CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1C2=O	TRAINING	1
601	N.A.	CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O	TRAINING	1
602	N.A.	CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1	TRAINING	1
603	N.A.	CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12	TRAINING	1
604	N.A.	CN(CC=Cc1ccccc1)Cc1cccc2ccccc12	TRAINING	0
605	N.A.	CN(CCCl)CCCl	TRAINING	0
606	N.A.	CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12	TRAINING	0
607	N.A.	CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21	TRAINING	1
608	N.A.	CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1	TRAINING	1
609	N.A.	CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21	TRAINING	0
610	N.A.	CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2ccccc2S1(=O)=O	TRAINING	1
611	N.A.	CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2sccc2S1(=O)=O	TRAINING	1
612	N.A.	CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1	TRAINING	0
613	N.A.	CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	TRAINING	1
614	N.A.	CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12	TRAINING	0
615	N.A.	CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2	TRAINING	0
616	N.A.	CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2	TRAINING	0
617	N.A.	CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2	TRAINING	1
618	N.A.	CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21	TRAINING	1
619	N.A.	CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1	TRAINING	1
620	N.A.	CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1	TRAINING	1
621	N.A.	CN1CCC(CN2c3ccccc3Sc3ccccc32)C1	TRAINING	1
622	N.A.	CN1CCC(N=c2nc3c(=Nc4ccc(F)c(Cl)c4)[nH]cnc3c[nH]2)CC1	TRAINING	1
623	N.A.	CN1CCC(OC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)CC1	TRAINING	1
624	N.A.	CN1CCC(OC(c2ccccc2)c2ccccc2)CC1	TRAINING	1
625	N.A.	CN1CCC(c2c3ccccc3cc(=O)c3sccc23)CC1	TRAINING	0
626	N.A.	CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12	TRAINING	0
627	N.A.	CN1CCCC(=C(c2cccs2)c2cccs2)C1	TRAINING	0
628	N.A.	CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1	TRAINING	0
629	N.A.	CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1	TRAINING	0
630	N.A.	CN1CCCC1c1cccnc1	TRAINING	0
631	N.A.	CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1	TRAINING	0
632	N.A.	CN1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1	TRAINING	1
633	N.A.	CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1	TRAINING	0
634	N.A.	CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1	TRAINING	0
635	N.A.	CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1	TRAINING	0
636	N.A.	CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1	TRAINING	1
637	N.A.	CN1CCN2c3ncccc3Cc3ccccc3C2C1	TRAINING	1
638	N.A.	CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21	TRAINING	0
639	N.A.	CN1CCOC(c2ccccc2)c2ccccc2C1	TRAINING	1
640	N.A.	CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1	TRAINING	1
641	N.A.	CN1Cc2c(N)cccc2C(c2ccccc2)C1	TRAINING	1
642	N.A.	CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)O	TRAINING	0
643	N.A.	CN=C(NC)NCc1ccccc1	TRAINING	0
644	N.A.	CN=C1C=[N+]([O-])C(c2ccccc2)c2cc(Cl)ccc2N1	TRAINING	1
645	N.A.	CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1	TRAINING	0
646	N.A.	CNC(=O)ON=C(C)SC	TRAINING	1
647	N.A.	CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C	TRAINING	0
648	N.A.	CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I	TRAINING	0
649	N.A.	CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I	TRAINING	0
650	N.A.	CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I	TRAINING	0
651	N.A.	CNC(C)(C)Cc1ccccc1	TRAINING	0
652	N.A.	CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1	TRAINING	0
653	N.A.	CNC(C)CCC=C(C)C	TRAINING	0
654	N.A.	CNC(C)Cc1ccc2c(c1)OCO2	TRAINING	1
655	N.A.	CNC(C)Cc1ccccc1OC	TRAINING	0
656	N.A.	CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O	TRAINING	0
657	N.A.	CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O)OCC1(C)O	TRAINING	0
658	N.A.	CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O	TRAINING	1
659	N.A.	CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O	TRAINING	0
660	N.A.	CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21	TRAINING	1
661	N.A.	CNCC(O)C(O)C(O)C(O)CO	TRAINING	1
662	N.A.	CNCC(O)c1ccc(O)c(O)c1	TRAINING	0
663	N.A.	CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1	TRAINING	0
664	N.A.	CNCC(O)c1cccc(O)c1	TRAINING	1
665	N.A.	CNc1ccccc1	TRAINING	1
666	N.A.	COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O	TRAINING	0
667	N.A.	COC(=O)C(N)Cc1ccc(O)c(O)c1	TRAINING	1
668	N.A.	COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1	TRAINING	1
669	N.A.	COC(=O)C1=C(C#N)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1	TRAINING	1
670	N.A.	COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1	TRAINING	1
671	N.A.	COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1	TRAINING	1
672	N.A.	COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12	TRAINING	1
673	N.A.	COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C	TRAINING	1
674	N.A.	COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC	TRAINING	0
675	N.A.	COC(=O)CCC(=O)CN	TRAINING	0
676	N.A.	COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1	TRAINING	0
677	N.A.	COC(=O)N=c1[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1	TRAINING	1
678	N.A.	COC(=O)c1ccc(O)cc1	TRAINING	0
679	N.A.	COC(=O)c1ccccc1O	TRAINING	0
680	N.A.	COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1	TRAINING	1
681	N.A.	COC(C)(C)C	TRAINING	1
682	N.A.	COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21	TRAINING	1
683	N.A.	COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13	TRAINING	0
684	N.A.	COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)=C3CC=CCC3)C2SC1	TRAINING	0
685	N.A.	COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O	TRAINING	1
686	N.A.	COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC1C	TRAINING	0
687	N.A.	COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O	TRAINING	1
688	N.A.	COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(=CNN5CCN(C)CC5)c(O)c4c3C2=O)=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	TRAINING	1
689	N.A.	COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O	TRAINING	0
690	N.A.	COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O	TRAINING	1
691	N.A.	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OC(=O)C(C)(CO)CO)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	TRAINING	0
692	N.A.	COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I	TRAINING	0
693	N.A.	COCC(=O)O	TRAINING	1
694	N.A.	COCC(NC(C)=O)C(=O)NCc1ccccc1	TRAINING	1
695	N.A.	COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1	TRAINING	1
696	N.A.	COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2	TRAINING	0
697	N.A.	COCCOc1cnc(=NS(=O)(=O)c2ccccc2)[nH]c1	TRAINING	0
698	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1	TRAINING	1
699	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(=N)[nH]1	TRAINING	1
700	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(=N)[nH]1	TRAINING	1
701	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CSC12)c1csc(=N)[nH]1	TRAINING	0
702	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(=N)[nH]1	TRAINING	1
703	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(=N)[nH]1	TRAINING	1
