id	cas	smiles	status	exp values
176	n.a.	NC(=O)C1CSCC(C2=CC=C(OCC3=CC(F)=CC=C3)C=C2)N1	training	0
177	n.a.	NC(=O)CN1CC2=C(C=C(OCC3=C(F)C=CC=C3)C=C2)C1	training	0
178	n.a.	NC(=O)CN1CCCC2=C(C=CC(OCC3=C(F)C=CC=C3)=C2)C1	training	0
179	n.a.	NC(=O)CN1CCOC2=C(C=CC(OCC3=CC=CC=C3)=C2)C1	training	0
180	n.a.	NC(=O)CNC1CCC2=C1C=CC(OCC1=C(F)C=CC=C1)=C2	training	0
181	n.a.	NC(=O)CNCC1=CC=C(OCC2=C(F)C=CC=C2)C=C1	training	0
182	n.a.	NC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=CS2)C(F)=C1)CC1=CC=CC=C1	training	0
183	n.a.	NC1(CC2=NC(C3=CC=C(OC(F)(F)F)C=C3)=CN2)COC1	training	0
184	n.a.	NC1=NC(C2=CC(NC(=O)C3=CC4=C(C=CC=C4)N3)=CC=C2)=CN1	training	0
185	n.a.	NC1=NC(C2=CC(NC(=O)C3=CC=CN3)=CC=C2)=CN1	training	0
186	n.a.	NC1=NC(C2=CC(NC(=O)C3=CC=CN3)=CC=C2)=CN1C(=O)C1=CC=CN1	training	0
187	n.a.	NC1=NC(C2=CC(NC(=O)C3=CNC4=C3C=CC=C4)=CC=C2)=CN1	training	0
188	n.a.	NC1=NC(C2=CC=C(NC(=O)C3=CC4=C(C=CC=C4)N3)C=C2)=CN1	training	0
189	n.a.	NC1=NC(C2=CC=C(NC(=O)C3=CC=CN3)C=C2)=CN1	training	0
190	n.a.	NC1=NC(N)=C(C2=C(Cl)C(Cl)=CC=C2)N=N1	training	0
191	n.a.	NC1=NC2=C(C=C(OC(F)(F)F)C=C2)S1	training	1
192	n.a.	NC1=NC2=C(C=CC(C3=CC(Cl)=CC=C3OC3=C(F)C=C(S(=O)(=O)NC4=NC=NS4)C(F)=C3)=C2)N1	training	1
193	n.a.	NC1=NC2=C(CC(CNC(=O)C3=CC(Br)=C(Br)N3)CC2)S1	training	0
194	n.a.	NC1=NC2=C(CC(CNC(=O)C3=CC(Br)=CN3)CC2)S1	training	0
195	n.a.	NC1=NC2=C(CC(CNC(=O)C3=CC4=C(C=CC=C4)N3)CC2)S1	training	0
196	n.a.	NC1=NC2=C(CC(CNC(=O)C3=CC=CN3)CC2)S1	training	0
197	n.a.	NC1=NC2=C(CC(CNC(=O)C3CCCN3)CC2)S1	training	0
198	n.a.	NC1=NC2=C(CC(NC(=O)C3=CC(Br)=C(Br)N3)CC2)S1	training	0
199	n.a.	NC1=NC2=C(CC(NC(=O)C3=CC(Br)=CN3)CC2)S1	training	0
200	n.a.	NC1=NC2=C(CC(NC(=O)C3=CC4=C(C=CC=C4)N3)CC2)S1	training	0
201	n.a.	NC1=NC2=C(CC(NC(=O)C3=CC=CN3)CC2)S1	training	0
202	n.a.	NC1=NC2=C(CC(NC(=O)C3=CC=CO3)CC2)S1	training	0
203	n.a.	NC1=NC2=C(CC(NC(=O)C3CCCN3)CC2)S1	training	0
204	n.a.	NC1=NC2=C(CC(NCC3=CC=CN3)CC2)S1	training	0
205	n.a.	NC1=NOC2=C1C=C(C1=CC(Cl)=CC=C1OC1=C(F)C=C(S(=O)(=O)NC3=NC=NS3)C(F)=C1)C=C2	training	1
206	n.a.	NCC1=NOC(C2=C3C=CC=CC3=NN2CC2=CC=CC=C2)=N1	training	1
207	n.a.	NCC1=NOC(C2=NN(CC3=CC=CC=C3)C3=C2C=CC=C3)=N1	training	1
208	n.a.	NS(=O)(=O)C1=CC=C(N2C(=O)C3=C(C=CC=C3)C2=O)C=C1	training	0
209	n.a.	NS(=O)(=O)C1=NN=C(N2C(=O)C3=C(C=CC=C3)C2=O)S1	training	0
210	n.a.	O=C(C1=CC(Cl)=C(OC(F)(F)F)C=C1)N1CC(OCC2=CC=C(S(=O)(=O)NC3=NC=NS3)C=C2)C1	training	1
211	n.a.	O=C(C1=CC(F)=C(S(=O)(=O)NC2=NC=NS2)C=C1)N1CCC(C2=NC(C(F)(F)F)=NC=C2)CC1	training	1
212	n.a.	O=C(C1=CC(F)=C(S(=O)(=O)NC2=NC=NS2)C=C1)N1CCC(C2=NOC(C3=C(C(F)(F)F)C=CC=C3)=N2)CC1	training	1
