id	cas	smiles	status	exp values
64	CHEMBL2419712	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=CC=CC=C2)=NC2=C1COCC2	training	1
65	CHEMBL2419708	COC(=O)C1=CC=C(C2=NC3=C(COCC3)C(=O)N2)C=C1	training	1
66	CHEMBL1086580	OC1=C2CSCCC2=NC(C2=CC=C(C(F)(F)F)C=C2)=N1	training	1
67	CHEMBL2419701	CC(C)CN(CC1=NC2=C(COCC2)C(=O)N1)C(=O)CN1CCC(C(=O)C2=CC=C(F)C=C2)CC1	training	1
68	CHEMBL2419718	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=C(F)C=CC=C2)=NC2=C1COCC2	training	1
69	CHEMBL2417574	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=CC=NC=C2)=NC2=C1COCC2	training	1
70	CHEMBL2419697	O=C(CN1CCC(C(=O)C2=CC=C(F)C=C2)CC1)NCC1=NC2=C(COCC2)C(=O)N1	training	1
71	CHEMBL2419897	O=C1NC(C2=CC=C(Cl)C=C2)=NC2=C1COCC2	training	1
72	CHEMBL2419700	O=C1NC(CN(CC2=NC=CC=C2)C(=O)CN2CCC(C(=O)C3=CC=C(F)C=C3)CC2)=NC2=C1COCC2	training	1
73	CHEMBL2419709	CS(=O)(=O)C1=CC=C(C2=NC3=C(COCC3)C(=O)N2)C=C1	training	1
74	CHEMBL2419893	O=C1NC(C2=CC=C(C(F)(F)F)C=C2)=NC2=C1COCC2	training	1
75	CHEMBL2419890	O=C1NC(C2=CC=C(C(F)(F)F)C=C2)=NC2CSCC12	training	1
76	CHEMBL2419696	COC1=C(C(=O)NCCN2CCC(C(=O)C3=CC=C(F)C=C3)CC2)C=C(C#N)C(Cl)=C1	training	1
77	CHEMBL2419693	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=C(O)C=CC=C2)=NC2=C1COCC2	training	1
78	CHEMBL2419691	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=CC(F)=CC=C2)=NC2=C1COCC2	training	1
79	CHEMBL2419707	O=C1NC(C2=CC=C(OC(F)(F)F)C=C2)=NC2=C1COCC2	training	1
80	CHEMBL2419899	CN(C)C1=CC=C(C2=NC3=C(COCC3)C(=O)N2)C=C1	training	1
81	CHEMBL2419892	O=C1NC(C2=CC=C(C(F)(F)F)C=C2)=NC2=C1C=CC=C2	training	1
82	CHEMBL2419715	O=C1NC(CNCC2=CC=CS2)=NC2=C1COCC2	training	0
83	CHEMBL2419710	CC(C)(O)C1=CC=C(C2=NC3=C(COCC3)C(=O)N2)C=C1	training	1
84	CHEMBL2419898	O=C1NC(C2=CC=C(Br)C=C2)=NC2=C1COCC2	training	1
85	CHEMBL2419895	O=C1NC(C2=CSC=C2)=NC2=C1COCC2	training	1
86	CHEMBL2419894	O=C1NC(C2=CC=C(C(F)(F)F)C=C2)=NC2=C1CCOC2	training	0
87	CHEMBL2419695	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=CC=C(O)C=C2)=NC2=C1COCC2	training	1
88	CHEMBL2419716	O=C1NC(CN(CC2=CSC=C2)C(=O)CCC2=CC=CC=C2)=NC2=C1COCC2	training	1
89	CHEMBL2419706	COC1=CC=C(C(=O)C2CCN(CC(=O)N(CC3=NC4=C(COCC4)C(=O)N3)CC3CC3)CC2)C=C1	training	1
90	CHEMBL2419699	O=C1NC(CN(CC2=CC=CC=C2)C(=O)CN2CCC(C(=O)C3=CC=C(F)C=C3)CC2)=NC2=C1COCC2	training	1
91	CHEMBL2419698	O=C1NC(CN(CC2=CC=CS2)C(=O)CN2CCC(C(=O)C3=CC=C(F)C=C3)CC2)=NC2=C1COCC2	training	1
92	CHEMBL2419692	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=CC=C(F)C=C2)=NC2=C1COCC2	training	1
93	CHEMBL2419891	O=C1NC(C2=CC=C(C(F)(F)F)C=C2)=NC2=C1CCCC2	training	1
94	CHEMBL2419702	CCCN(CC1=NC2=C(COCC2)C(=O)N1)C(=O)CN1CCC(C(=O)C2=CC=C(F)C=C2)CC1	training	1
95	CHEMBL2419896	CC1=CC=C(C2=NC3=C(COCC3)C(=O)N2)C=C1	training	1
96	CHEMBL2419704	CN(CC1=NC2=C(COCC2)C(=O)N1)C(=O)CN1CCC(C(=O)C2=CC=C(F)C=C2)CC1	training	1
97	CHEMBL2419900	COC1=CC=C(C2=NC3=C(COCC3)C(=O)N2)C=C1	training	1
98	CHEMBL2419714	O=C(CCC1=CC=CC=C1)NCC1=NC2=C(COCC2)C(=O)N1	training	0
99	CHEMBL2419713	CCN(CC1=NC2=C(COCC2)C(=O)N1)C(=O)CCC1=CC=CC=C1	training	0
100	CHEMBL2419711	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=CC=CC=C2)=NC2=C1C=CC=C2	training	1
101	CHEMBL2419889	O=C1NC(C2=CC=C(C(F)(F)F)C=C2)=NC2=C1SCCC2	training	1
102	CHEMBL2419703	CCN(CC1=NC2=C(COCC2)C(=O)N1)C(=O)CN1CCC(C(=O)C2=CC=C(F)C=C2)CC1	training	1
103	CHEMBL3408213	CN1C=C(C2=CC=C(C3=CN=CC(Cl)=C3N3CCC4(CCNC4=O)CC3)C=C2)C=N1	training	1
104	CHEMBL2419694	O=C1NC(CN(CC2=CC=CS2)C(=O)CCC2=CC(O)=CC=C2)=NC2=C1COCC2	training	1
