id 	cas	smiles	status	exp_values
835		COc1c(O)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
836		COc1c(OCC=C)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
837		COc1c(CO)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	2
838		CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1	Training	2
839		CO[C@@](C)([C@H]1CCCC2=Cc3c(ncn3C[C@]12C)c4ccc(F)cc4)c5cccs5	Training	2
840		C[C@](O)([C@H]1CCCC2=Cc3c(ncn3C[C@]12C)c4ccc(F)cc4)c5ccc(F)cc5	Training	2
841		C[C@](O)([C@H]1CCCC2=Cc3c(ncn3C[C@]12C)c4ccc(F)cc4)c5cccs5	Training	2
842		CC(=O)NCC(C)(C)[C@@H](c1ccccc1)c2ccc3c(cnn3c4ccc(F)cc4)c2	Training	2
843		COc1c(O)ccc2O\C(=C/c3sccc3C(O)C(F)(F)F)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	2
844		COc1c(O)ccc2O\C(=C/c3sccc3C(C)O)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	2
845		CCN(C[C@](O)(CNC(=O)c1cnn(c1N)c2ccc(F)cc2)C(F)(F)F)C(=O)c3c(Cl)cccc3Cl	Training	2
846		CC(C)([C@@H](c1ccccc1)c2ccc(O)c(F)c2)C(=O)Nc3nncs3	Training	3
847		CC(C)([C@@H](c1ccccc1)c2ccc(O)c(Br)c2)C(=O)Nc3nncs3	Training	3
848		Cc1cc(ccc1O)[C@H](c2ccccc2)C(C)(C)C(=O)Nc3nncs3	Training	3
849		CC(C)([C@@H]1c2ccccc2Oc3cc(O)ccc13)C(=O)Nc4nncs4	Training	3
850		CC(C)(C1c2ccccc2Oc3ccccc13)C(=O)Nc4nncs4	Training	3
851		CN(C)CCN1C(=O)NC(=C(Cc2cccc(C)c2)C1=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
852		O=C1NC(=O)C(=C(N1)N2CCC(CC2)c3ccccc3)Cc4ccccc4	Training	2
853		Clc1cccc(CC2=C(NC(=O)NC2=O)N3CCC(CC3)c4ccccc4)c1	Training	2
854		Clc1ccc(CC2=C(NC(=O)NC2=O)N3CCC(CC3)c4ccccc4)cc1	Training	2
855		Brc1cccc(CC2=C(NC(=O)NC2=O)N3CCC(CC3)c4ccccc4)c1	Training	2
856		COc1cccc(c1)C2CCN(CC2)C3=C(Cc4ccccc4)C(=O)NC(=O)N3	Training	2
857		CN1C(=O)NC(=C(Cc2ccccc2Br)C1=O)N3CCC(Cc4ccccc4)CC3	Training	2
858		CN1C(=O)NC(=C(Cc2ccccc2)C1=O)N3CCC(Cc4ccccc4)CC3	Training	2
859		O=C1NC(=O)C(=C(N1)[C@@H]2CC[C@H](CC2)c3ccccc3)Cc4ccccc4	Training	2
860		CCc1ccccc1CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
861		FC(F)(F)c1cccc(CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4)c1	Training	2
862		COc1ccccc1CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
863		Clc1ccc(Cl)c(CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4)c1	Training	2
864		Clc1cccc(CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4)c1Cl	Training	2
865		Clc1ccc(CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4)c(Cl)c1	Training	2
866		Clc1cccc(Cl)c1CC2=C(NC(=O)NC2=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
867		CN1C(=O)NC(=C(Cc2ccccc2)C1=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
868		CN1C(=O)NC(=C(Cc2cccc(C)c2)C1=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
869		CN1C(=O)NC(=C(Cc2cccc(c2)C(F)(F)F)C1=O)[C@@H]3CC[C@@H](CC3)c4ccccc4	Training	2
870		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=CC(=O)CCC3(Cc4ccccc4)C2	Training	2
871		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=CC(=O)CC[C@]3(Cc4ccccc4)C2	Training	2
872		CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCC3=CC(=O)CCC3(Cc4ccc(Br)cc4)C2	Training	2
873		COc1ccc(C[C@]23CCC(=O)C=C2CCN(C3)S(=O)(=O)c4ccc(cc4)C(C)(C)C)cc1	Training	2
874		COc1ccc(CC23CCC(=O)C=C2CCN(C3)S(=O)(=O)c4ccc(cc4)C(C)(C)C)cc1	Training	2
875		CC1(CC2c3ccccc3C1c4ccccc24)C(=O)Nc5nncs5	Training	2
876		CCC[C@@H]1O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)SC(CCO)C(=O)O	Training	1
877		CCC[C@@H]1O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)S[C@@H]6CCOC6=O	Training	1
878		CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)SC(CCO)C(=O)O	Training	1
879		CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)S[C@@H]6CCOC6=O	Training	1
880		OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F	Training	1
881		Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(COc2ccccc2)C(F)(F)F	Training	1
882		Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(CSc2ccccc2)C(F)(F)F	Training	1
883		C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c5occc5)C(=O)SCF	Training	1
884		C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23	Training	1
885		CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O	Training	1
886		C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@H]2O	Training	1
887		C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	Training	1
888		C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O	Training	1
889		CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	1
890		C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	1
891		C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	Training	1
892		CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	1
893		CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Training	1
894		CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	Training	1
895		CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	Training	1
896		C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14	Training	1
897		CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF	Training	3
898		COc1cc(cc(OC)c1OC)C(O)C2CCCC3=CC(=O)CCC23C	Training	3
899		CC12CCC(=O)C=C1CCCC2C(O)c3ccccc3	Training	3
900		C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@H]23)C=O	Training	3
901		C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	Training	3
902		C[C@@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)O	Training	3
903		CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	Training	3
904		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4	Training	3
905		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccc(C)cc4	Training	3
906		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C=C	Training	3
907		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC	Training	3
908		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CC(=O)c3cc(O)ccc23)c4ccccc4	Training	3
909		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CC(O)c3cc(O)ccc23)c4ccccc4	Training	3
910		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CC(=O)c3cc(OC(=O)c4ccccc4)ccc23)c5ccccc5	Training	3
911		CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4	Training	3
912		CC[C@@]12C[C@H](O)[C@@H](C[C@H]1CCc3cc(O)ccc23)c4ccccc4	Training	3
913		CC#C[C@@]1(O)CC[C@]2(CC=C)[C@H](CCc3cc(O)ccc23)C1	Training	3
914		CCC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC	Training	3
915		CC[C@@]12C[C@H](O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4	Training	3
916		C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	3
917		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1C=Cc3cc(O)ccc23)c4ccccc4	Training	3
918		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1C=C(C)c3cc(O)ccc23)c4ccccc4	Training	3
919		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(Cc5ccc(C)cc5)C3=CC[C@]12C	Training	3
920		C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	Training	3
921		CC[C@@]12C[C@](O)(C=C)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4	Training	2
922		CC[C@]1(O)C[C@H]2CCc3cc(O)ccc3[C@]2(CC)C[C@@]1(C)O	Training	2
923		CC[C@@]12C[C@@](C)(O)[C@](O)(CC=C)C[C@H]1CCc3cc(O)ccc23	Training	2
924		CC#C[C@@]1(O)CC[C@]2(Cc3ccccc3)[C@H](CCc4cc(O)ccc24)C1	Training	2
925		CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	2
926		CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	2
927		C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	Training	2
928		CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(=O)C	Training	2
929		C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O	Training	2
930		C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	Training	2
931		C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	Training	2
932		Oc1ccc2c(CCC3=CC(=O)CC[C@@]23Cc4ccccc4)c1	Training	2
933		CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(Cc5ccc(C)cc5)C3=CC[C@]12C	Training	2
934		COc1cc(C[C@H]2C(=C)CCCC2(C)C)c(O)cc1Br	Training	2
935		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(OC[C@@H](O)C[C@@H](O)CC(=O)O)cc5	Training	2
936		COc1ccc2c(CCC3=CC(=O)CC[C@@]23Cc4ccccc4)c1	Training	2
937		COc1ccc2c(CCC3=CC(=O)CC[C@]23Cc4ccccc4)c1	Training	2
938		CC(C)N(c1ccccc1)S(=O)(=O)c2ccc(c3ccc4c(cnn4c5ccc(F)cc5)c3)c(c2)C(F)(F)F	Training	1
939		CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3c(N)cc(Cl)cc3Cl	Training	1
940		Cc1ccc2c(CC(NS(=O)(=O)c3c(C)cc(C)cc3C)C(F)(F)F)c[nH]c2c1	Training	1
941		Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(Cc2c[nH]c3ccc(cc23)C#N)C(F)(F)F	Training	1
942		CC[C@@H](Cn1cc(C)c2ccccc12)NS(=O)(=O)c3c(N)cc(Cl)cc3Cl	Training	1
943		CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3c(Cl)cc(Cl)cc3Cl	Training	1
944		C[C@@H](CNc1cc(C)cc2c1cnn2c3ccc(F)cc3)NS(=O)(=O)c4c(C)cc(C)cc4C	Training	1
945		C[C@@H](CNc1cc(C)cc2c1cnn2c3cccc(F)c3)NS(=O)(=O)c4c(C)cc(C)cc4C	Training	1
946		CNc1ccc(cc1)n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc23	Training	1
947		C[C@@H](COc1cccc2ncccc12)NS(=O)(=O)c3c(C)cc(C)cc3C	Training	1
948		C[C@@H](CNc1cccc2[nH]ncc12)NS(=O)(=O)c3c(C)cc(C)cc3C	Training	1
949		C[C@@H](CNc1ccc2ncccc2c1)NS(=O)(=O)c3c(C)cc(C)cc3C	Training	1
950		C[C@@H](CNc1cccc2nc(C)ccc12)NS(=O)(=O)c3c(C)cc(C)cc3C	Training	1
951		C[C@@H](COc1cccc2c1cnn2c3ccc(F)cc3)NS(=O)(=O)c4c(C)cc(C)cc4C	Training	1
952		CC(C)[C@@H](CNc1cccc2c1cnn2c3ccc(F)cc3)NS(=O)(=O)c4c(C)cc(C)cc4C	Training	1
953		CC(C)NC(=O)c1cccc(c1)n2ncc3c(NC[C@H](C)NS(=O)(=O)C4CC4)cc(C)cc23	Training	1
954		Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(Cc2c[nH]c3c(cc(C)cc23)C#N)C(F)(F)F	Training	1
955		CCN(c1ccccc1)S(=O)(=O)c2ccc(c3ccc4c(cnn4c5ccc(F)cc5)c3)c(c2)C(F)(F)F	Training	1
956		Cc1cc(ccc1F)C(O)(c2ccc3c(cnn3c4ccc(F)cc4)c2)C(F)(F)F	Training	1
957		C[C@@H]1[C@@H](O)C(C)(C)Nc2c(C)cc(c(\C=N\O)c12)c3cccc4cc[nH]c34	Training	1
958		CCO\N=C\c1c(cc(C)c2NC(C)(C)[C@H](O)[C@@H](C)c12)c3cccc4cc[nH]c34	Training	1
959		C[C@@H]1[C@@H](O)C(C)(C)Nc2c(C)cc(c(\C=N\OC(C)(C)C)c12)c3cccc4cc[nH]c34	Training	1
960		C[C@@H]1[C@@H](O)C(C)(C)Nc2c(C)cc(c(C=C)c12)c3cccc4cc[nH]c34	Training	1
961		C[C@@H]1[C@@H](O)C(C)(C)Nc2c(C)cc(c(\C=C\C(=O)C)c12)c3cccc4cc[nH]c34	Training	1
962		C[C@@H]1[C@@H](O)C(C)(C)Nc2c(C)c(F)c(cc12)c3cccc4cc[nH]c34	Training	1
963		C[C@@H]1[C@@H](O)C(C)(C)Nc2c(F)cc(c(Cl)c12)c3cccc4cc[nH]c34	Training	1
964		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cccc(F)c3[nH]2)C(F)(F)F	Training	1
965		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3c(C)cccc3[nH]2)C(F)(F)F	Training	1
966		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(F)ccc3[nH]2)C(F)(F)F	Training	1
967		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(ccc3[nH]2)C#N)C(F)(F)F	Training	1
968		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccc(F)cc3[nH]2)C(F)(F)F	Training	1
969		CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c3cccc4CCOc34	Training	1
970		Cc1cc2CCOc2c(c1)C(C)(C)CC(O)(Cc3cc4ccccc4[nH]3)C(F)(F)F	Training	1
971		CC(C)(CC(O)(Cc1cc2ccc(cc2[nH]1)C#N)C(F)(F)F)c3cc(cc4CCOc34)S(=O)(=O)C	Training	1
972		C[C@@H]1CC2C3CCC4=Cc5c(C[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)cnn5c6cccnc6F	Training	1
973		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCc4ccc(F)cc34)C(F)(F)F)cc12	Training	1
974		OC(Cc1ccnc2ccccc12)(CC3(CCCc4ccccc34)C5CCCC5)C(F)(F)F	Training	1
975		CCC1(CC(O)(CNC(=O)c2cnn(c2N)c3ccc(F)cc3)C(F)(F)F)CCCc4ccccc14	Training	1
976		CC(C(c1ccccc1)c2ccc3c(cnn3c4ccc(F)cc4)c2)C(=O)Nc5nncs5	Training	1
977		CCCC(c1ccc2c(cnn2c3ccc(F)cc3)c1)C(C)(C)C(=O)Nc4nncs4	Training	1
978		CC(C)(C(Cc1ccccc1)c2ccc3c(cnn3c4ccc(F)cc4)c2)C(=O)Nc5nncs5	Training	1
979		CC(C)(C(C1CCCCC1)c2ccc3c(cnn3c4ccc(F)cc4)c2)C(=O)Nc5nccs5	Training	1
980		CC(C)(C(c1ccncc1)c2ccc3c(cnn3c4ccc(F)cc4)c2)C(=O)Nc5nccs5	Training	1
981		CC(C)n1ncc2cc(ccc12)C(c3ccccc3)C(C)(C)C(=O)Nc4nncs4	Training	1
982		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccncc3[nH]2)C4CCC4	Training	1
983		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C(C)(C)C	Training	1
984		CC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(nc2Oc3c(F)cccc13)c4ccc(cc4)C(=O)N5CCOCC5	Training	1
985		CC(C)C(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(nc2Oc3c(F)cccc13)c4ccc(cc4)C(=O)N5CCOCC5	Training	1
986		CC(C)([C@@H]1c2ccc(nc2Oc3c(F)cccc13)c4ccc(cc4)C(=O)N5CCOCC5)C(=O)NC(=O)C6CC6	Training	1
987		CNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(nc2Oc3c(F)cccc13)c4ccc(cc4)C(=O)N5CCOCC5	Training	1
988		CC(C)([C@@H]1c2ccc(nc2Oc3c(F)cccc13)c4ccc(cc4)C(=O)N5CCOCC5)C(=O)NC(=O)N	Training	1
989		CC(C)([C@@H]1c2ccc(nc2Oc3c(F)cccc13)c4ccc(nc4)C(=O)N5CCCC5)C(=O)NC(=O)N	Training	1
990		CC(C)Oc1ccc(cn1)c2ccc3[C@H](c4cccc(F)c4Oc3n2)C(C)(C)C(=O)NC(=O)N	Training	1
991		Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(ncc3[nH]2)N4CCOCC4)C(F)(F)F	Training	1
992		CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccccc3C(=O)N)C(F)(F)F)[nH]c2cn1	Training	1
993		CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(=O)N)C(F)(F)F)[nH]c2cn1	Training	1
994		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCc4cc(F)ccc34)C(F)(F)F)cc12	Training	1
995		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCc4c(C)cccc34)C(F)(F)F)cc12	Training	1
996		CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3CCCc4c(cccc34)C#N)C(F)(F)F)cc12	Training	1
997		CC\C=C(/C)\c1ccsc1\C=C\2/Oc3ccc(O)c(OC)c3c4ccc5NC(C)(C)C=C(C)c5c24	Training	1
998		CCN(CC(O)(CNC(=O)c1cnn(c1N)c2ccc(F)cc2)C(F)(F)F)C(=O)c3ccccc3	Training	1
999		CCN(CC(O)(CNC(=O)c1cnn(c1N)c2ccc(F)cc2)C(F)(F)F)C(=O)c3cccc(Cl)c3	Training	1
1000		CCC1Oc2cccc(OC)c2c3ccc4NC(C)(C)C=C(C)c4c13	Training	1
1001		CCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCOc4ccccc14	Training	1
1002		CC(C)([C@@H]1c2ccc(nc2Oc3c(F)cccc13)c4ccc(cc4)C(=O)N5CCOCC5)C(=O)Nc6nncs6	Training	1
1003		COc1cccc2OC(C(=O)N)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	1
1004		COc1cccc(c1)S(=O)(=O)Nc2ccc(c3ccc4c(cnn4c5ccc(F)cc5)c3)c(c2)C(F)(F)F	Training	1
1005		Fc1ccc(cc1)n2ncc3cc(ccc23)c4ccc(NS(=O)(=O)c5cccc(OC(F)(F)F)c5)cc4C(F)(F)F	Training	1
1006		C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)CCC=C)c4ccc(F)cc4	Training	1
1007		CC(C)(C[C@@](O)(Cc1cc2cnccc2[nH]1)C(F)(F)F)c3cc(F)ccc3O	Training	3
1008		CC(C)(C)O\N=C\1/CC(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4c(Cl)c[nH]c34	Training	3
1009		CC(C)(C(c1ccccc1)c2ccn3c(ncc3c2)c4ccccc4)C(=O)Nc5nccs5	Training	3
1010		COc1c(O)ccc2O\C(=C/c3ccccc3Cl)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	3
1011		COc1c(O)ccc2O\C(=C/c3cccc(c3)c4cccnc4)\c5c(ccc6NC(C)(C)C=C(C)c56)c12	Training	3
1012		CCc1ccc(\C=C\2/Oc3ccc(O)c(OC)c3c4ccc5NC(C)(C)C=C(C)c5c24)cc1	Training	3
1013		COc1c(O)ccc2O\C(=C/c3ccc(cc3)C(C)C)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	3
1014		COc1c(O)ccc2O\C(=C/c3ccc(O)cc3)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	3
1015		COc1cccc2OC(c3cc(Cl)cc(Cl)c3)c4c(ccc5NC(C)(C)C=C(C)c45)c12	Training	3
1016		CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C	Training	3
1017		COc1ccc(cc1C(C)(C)CC(O)(Cc2cc3ccncc3[nH]2)C(F)(F)F)c4ccccc4	Training	3
1018		COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3ccncc3[nH]2)C(F)(F)F	Training	3
1019		COc1ccc(F)cc1C(C)(C)CC(O)(CNc2cccc3nc(C)ccc23)C(F)(F)F	Training	3
1020		Cc1ccc2c(NCC(O)(CC(C)(C)c3cc(F)ccc3O)C(F)(F)F)cccc2n1	Training	3
1021		CC1C(=O)C(C)(C)Nc2c(C)cc(c(Cl)c12)c3cccc4cc[nH]c34	Training	3
1022		C[C@@H]1[C@@H](OC(=O)Nc2ccc3OCOc3c2)C(C)(C)Nc4cc(F)c(c(F)c14)c5cccc6cc[nH]c56	Training	3
1023		CC(C)O\N=C\1/CC(C)(C)Nc2cc(F)c(c(F)c12)c3cccc4c(C)c[nH]c34	Training	3
1024		Cc1ccc(cc1)c2ccc3[C@H](c4ccccc4Oc3n2)C(C)(C)C(=O)Nc5nncs5	Training	3
1025		COc1ccc(cc1)c2ccc3[C@H](c4ccccc4Oc3n2)C(C)(C)C(=O)Nc5nncs5	Training	3
1026		CCS(=O)(=O)c1ccc(cc1)c2ccc3[C@H](c4ccccc4Oc3n2)C(C)(C)C(=O)Nc5nncs5	Training	3
1027		CNC(=O)c1ccc(cc1)c2ccc3[C@H](c4ccccc4Oc3n2)C(C)(C)C(=O)Nc5nncs5	Training	3
1028		CN(C)C(=O)c1ccc(cc1)c2ccc3[C@H](c4ccccc4Oc3n2)C(C)(C)C(=O)Nc5nncs5	Training	3
1029		CCN(C)C(=O)c1ccc(cc1)c2ccc3[C@@H](c4ccccc4Oc3n2)C(C)(C)C(=O)Nc5nncs5	Training	3
1030		CC(C)([C@H]1c2ccccc2Oc3nc(ccc13)c4ccc(C(=O)N5CCC(F)(F)C5)c(Cl)c4)C(=O)Nc6nncs6	Training	3
1031		CC(C)(C(c1ccccc1)c2ccc3c(ncn3c2)c4ccc(F)cc4)C(=O)Nc5nccs5	Training	3
1032		CC(C)(C(c1ccccc1)c2ccc3c(ncn3c2)c4ccc(cc4)C#N)C(=O)Nc5nncs5	Training	3
1033		CC1CC(C)(C)Nc2c(C)cc(c(Cl)c12)c3ccc(F)c4cc[nH]c34	Training	3
1034		CC1CC(C)(C)Nc2c(C)cc(c(Cl)c12)c3cccc4cc[nH]c34	Training	3
1035		CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(O)c34)c12	Training	3
1036		COCc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12	Training	3
1037		CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(C=C)c34)c12	Training	3
1038		Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nc(ncc3[nH]2)N4CCS(=O)(=O)CC4)C(F)(F)F	Training	3
1039		CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c3ccccc3S(=O)(=O)C	Training	3
1040		Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3nnccc3[nH]2)C(F)(F)F	Training	3
1041		CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccncc4	Training	3
1042		COc1c(O)ccc2O\C(=C/c3ccc(F)cc3C(=O)N4CCCCC4)\c5c(ccc6NC(C)(C)C=C(C)c56)c12	Training	3
