id	cas	smiles	status	exp value
972		O=S(=O)(OCCCCCCCCCCCCCCCC)C	Training	1
902		O1C2CC(C(=C)C)CC(=C)C12(C)	Training	1
906		O1CC12(C(=CCC(C(=C)C)C2)C)	Training	1
864		Oc1ccc(c(c1(OC))C)CC=C	Training	1
75		O(c1ccc(C=CC)cc1(OC))C	Training	1
150		O(c1ccc(cc1)C(C)(C)C)CC2OC2	Training	1
293		O(c1ccc(cc1)C(c3ccc(OCC2OC2)cc3)(C)C)CC4OC4	Training	1
615		O(c1ccc(cc1)CC2CC2)C	Training	1
636		O(c1ccccc1Cc3ccccc3(OCC2OC2))CC4OC4	Training	1
624		O=C(C(=C)C1CCCCC1)CCC=C	Training	1
377		O=C(O)C(=C)C	Training	1
655		O=C(O)c1ccc(cc1)CC(=O)O	Training	1
19		O=C(OC)c1c(O)c(c(O)cc1C)C	Training	1
634		O=C(OCC(OC(C(=CC(C)C)C)C)(C)C)C1CC1	Training	1
637		O=C(OCCCCCCCCC=C)C=Cc1ccccc1(O)	Training	1
627		O=C1c3ccccc3(C(=O)c2c(N)ccc(N)c12)	Training	1
348		O=C1OC=CN1	Training	1
641		O=C4OC2(c3ccc(O)cc3(Oc1cc(O)ccc12))c5cc(N=C=S)ccc45	Training	1
621		O=S(O)(CCCCCCCCCCCC)=S	Training	1
617		OC(CC)C1CC=CCCCC1	Training	1
544		OCCCCCCCC	Training	1
441		O=[N+]([O-])c1cc(N)ccc1(O)	Training	1
82		O=C(C=CC)C(=C(C)C(C)C)C	Training	1
532		O=C(C=CC=C(C)C)C	Training	1
632		O=C(C1=CCCC2(C1)(CCCC2))CCC=C	Training	1
207		O=C(c1c(nc(c(C(=O)SC)c1CC(C)C)C(F)(F)F)C(F)F)SC	Training	1
552		O=C(c1ccc(O)c(O)c1)CCl	Training	1
221		O=C(CCCCC)CC(C)CCC=C(C)C	Training	1
349		O=C(CCCl)Cl	Training	1
628		O=C(N(c1cccc(c1)C)C)C(CC)CC	Training	1
608		O=C(Nc1ccc(c(c1)Cl)Cl)CC	Training	1
324		O=C(O)CS	Training	1
260		O=C(OC(C)CCCCC)COc1ccc(c2cccnc12)Cl	Training	1
212		O=C(OC(C)CCCCCC)COc1nc(F)c(c(N)c1Cl)Cl	Training	1
109		O=C(Oc1ccc(cc1)C)CC(C)C	Training	1
231		O=C(OCC(CC)CCCC)COc1ccc(cc1Cl)Cl	Training	1
625		O=C(OCC(CCC)CCCCC)C=C	Training	1
206		O=C(OCCc1ccccc1)c2ccccc2(O)	Training	1
142		O=C(OCCOCCCC)COc1nc(c(cc1Cl)Cl)Cl	Training	1
530		O=C=NCCCCCCN=C=O	Training	1
197		O=C1C=CC(=O)N1c2ccc(c(c2)N3C(=O)C=CC3(=O))C	Training	1
633		O=C1CCCCCCCCC=CCC(C)C1	Training	1
238		O=C1OCCCCCCC=CCCCCCCC1	Training	1
77		O=CC(C)Cc1ccc(OC)cc1	Training	1
584		O=CC(C)CCC=C(C)C	Training	1
116		O=CC2CC3C1CC(OC)C(C1)C3(C2)	Training	1
13		O=CCc1ccc(c(c1)C)C	Training	1
115		O=COCCC1=CCC(=CC1)C(C)C	Training	1
425		Oc1cc(c(cc1Cl)Cl)Cl	Training	1
31		Oc1cccc(c1)N(CC)CC	Training	1
409		OCC=CCCC	Training	1
90		OCCC(C)CCC(=CC)CC	Training	1
367		OCCNCCO	Training	1
170		O(Cc1ccccc1)Cc2ccccc2	Training	1
422		O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])Br	Training	1
429		O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])I	Training	1
490		O=[N+]([O-])c1ccc(cc1)CCl	Training	1
618		O=C(C(=CCC)C)CCCCC	Training	1
236		O=C(C)C2(C)(CC1=C(CCCC1(C)C)CC2(C))	Training	1
537		O=C(C=CC)C(C)CC	Training	1
148		O=C(C=CC)C1=C(C=CCC1(C)C)C	Training	1
153		O=C(C=CC)C1C(=CC(C)(C)CC1)C	Training	1
118		O=C(C1=C(C)CC(C)(C)C1(C)C)C	Training	1
344		O=C(OC(C)(C)C)c1cccc(c1)NC(=O)NC4C(=O)N(c2ccccc2)c3ccccc3N(C4(=O))CC(=O)N(c5ccccc5)C(C)C	Training	1
119		O=C(OC(C)C1CCCCC1)C=CC	Training	1
69		O=C(OCC=C)COc1ccccc1	Training	1
213		O=C(OCCCCCCCC)c1cc(O)c(O)c(O)c1	Training	1
83		O=CC(=C)C(C)CCC=C(C)C	Training	1
181		O=CC(C)Cc1ccc(cc1)CC(C)C	Training	1
51		O=CC(C)CCCC(OC)(C)C	Training	1
580		O=CC1CCC(=CC1(C))C	Training	1
549		O=Cc1ccc2OCOc2(c1)	Training	1
147		O=CCCc1ccc(cc1)C(C)(C)C	Training	1
124		O=CCOCCC(C)CCC=C(C)C	Training	1
510		Oc1cc(ccc1(N))C	Training	1
507		Oc1ccc(cc1(O))C	Training	1
220		O(CC1OC1)CC(COCC2OC2)(COCC3OC3)CC	Training	1
421		O=[N+]([O-])c1cc(c(c(c1)[N+](=O)[O-])Cl)[N+](=O)[O-]	Training	1
575		O=[N+]([O-])c1cc(ccc1(N))SCCC	Training	1
442		O=[N+]([O-])c1cc(O)ccc1(N)	Training	1
518		O=[N+]([O-])c1cc(O)ccc1(NCCO)	Training	1
420		O=[N+]([O-])c1ccc(c(c1[N+](=O)[O-])[N+](=O)[O-])Cl	Training	1
424		O=[N+]([O-])c1ccc(cc1Cl)Cl	Training	1
184		O=C(C=CC1C(=CCCC1(C)(C))C)CC	Training	1
203		O=C(C=Cc1ccc(O)cc1(O))c2ccccc2	Training	1
204		O=C(C=Cc1ccccc1)c2ccc(O)c(O)c2(O)	Training	1
201		O=C(C=Cc1ccccc1)c2ccc(O)cc2	Training	1
475		O=C(c1ccc(F)c(c1)Cl)Cl	Training	1
478		O=C(c1ccccc1)Cl	Training	1
179		O=C(N(c1c(cccc1CC)CC)COC)CCl	Training	1
313		O=C(N)Nc3cc(ccc3(N=Nc2cc1c(cc(cc1S(=O)(=O)O)S(=O)(=O)O)cc2S(=O)(=O)O))Nc4nc(F)nc(n4)NCCOCCS(=O)(=O)C=C	Training	1
133		O=C(Nc1ccccc1)c2cc(ccc2(O))Cl	Training	1
258		O=C(O)C1=CN(c2nc(c(F)cc2(C1(=O)))N3CC(=NOC)C(CN)C3)C4CC4	Training	1
466		O=C(O)C1CC=CCC1	Training	1
547		O=C(O)COc1cc(c(cc1Cl)Cl)Cl	Training	1
458		O=C(OC)C=CC(=O)OC	Training	1
597		O=C1Oc2ccc(cc2(C=C1))Cl	Training	1
513		O=C2C1=C(CCC1)SN2C	Training	1
570		O=Cc1ccc(OC)c(OC)c1	Training	1
524		Oc1ccc(cc1(O))CCO	Training	1
218		OCC=C(C)CCC=C(C)CCC=C(C)C	Training	1
563		OCCc1ccc(cc1)Cl	Training	1
55		OCCCCCCN(CC)CC	Training	1
432		O=[N+]([O-])c1ccc(O)cc1[N+](=O)[O-]	Training	1
639		O=C(c1ccc(O)c(c1)CO)CN(Cc2ccccc2)C(C)(C)C	Training	1
6		O=C(c1ccccc1)CC(=O)C	Training	1
71		O=C(Nc1ccc(OC)cc1)CC(=O)C	Training	1
262		O=C(O)CCCCCCCC=CCC=CCC=CCC	Training	1
265		O=C(O)CCCCCCCC=CCCCCCCCC	Training	1
87		O=C(O)CCCCCCCCC=C	Training	1
610		O=C(OCC)c1ccc(cc1)I	Training	1
457		O=CC=CC=CC	Training	1
560		O=Cc1c(O)cc(cc1(O))C	Training	1
589		O=S(=O)(OC2CC1N(C)C(CC1)C2)C	Training	1
539		OC2CC1N(C)C(CC1)C2	Training	1
368		OCCNCCN	Training	1
237		OCCOc1ccc(cc1)C(C)(C)CC(C)(C)C	Training	1
531		OCCOc1ccc(N)cc1(N)	Training	1
271		OCCOCCCCCCCCCCCCCCCC	Training	1
32		ON=C1C(=CCC(C(=C)C)C1)C	Training	1
527		O=[N+]([O-])c1cc(N)ccc1(NCCO)	Training	1
173		O=[N+]([O-])c2cnc(N=Nc1ccc(cc1C)N(CC)CCO)s2	Training	1
183		O=C(C(=CC1C(=CCCC1(C)(C))C)C)C	Training	1
214		O=C(Oc1ccc(cc1)S(=O)(=O)O)CC(C)CC(C)(C)C	Training	1
27		O=C1C(=O)C2(C)(CCC1C2(C)(C))	Training	1
493		O=C1C=CC=CC=C1(O)	Training	1
504		O=S(=O)(NCl)c1ccc(cc1)C	Training	1
579		Oc1cc(ccc1C)NCCO	Training	1
508		Oc1cccc(c1(O))C	Training	1
446		Oc1cccc(O)c1(O)	Training	1
96		Oc2ccccc2(N=Nc1ccccc1(O))	Training	1
581		O=C(C#CCCCCC)OC	Training	1
57		O=C(c1ccccc1)CC(=O)C(F)(F)F	Training	1
587		O=C(CC(C)CC(C)(C)C)Cl	Training	1
588		O=C(CCCCCC(C)C)Cl	Training	1
586		O=C(CCCCCCCC)Cl	Training	1
240		O=C(CCCCCCCCCCCCCCC)Cl	Training	1
264		O=C(O)C(OC(=O)C(OC(=O)CCCCCCCCCCC)C)C	Training	1
126		O=C(O)CCCCCCCCCCCBr	Training	1
168		O=C(OCc1ccccc1)c2ccccc2(O)	Training	1
598		O=C=Nc1ccc(c(N=C=O)c1)C	Training	1
3		O=C1N(N=C(C)C1)c2ccccc2	Training	1
371		O=C1OC(=O)C=C1	Training	1
350		O=C1OCC1	Training	1
325		O=NN(C(=O)N)C	Training	1
163		O=S(=O)(OC)CCCCCCCCCCCC	Training	1
331		O=S(C)C	Training	1
511		Oc1ccc(N)c(c1)C	Training	1
129		OCCCCCCCCCCCCBr	Training	1
428		O=[N+]([O-])c1ccc(F)c(c1)[N+](=O)[O-]	Training	1
187		O=C(O)C(CCCCCCCCCCCC)Br	Training	1
379		O=C(OC)C=C	Training	1
88		O=C(OCC(CC)CCCC)C=C	Training	1
226		O=C(OCc1ccccc1)C=Cc2ccccc2	Training	1
372		O=C1C(=O)C(O)=C1(O)	Training	1
601		O=C1OC(=Nc2ccccc12)C	Training	1
127		O=CC(C)CCCCCCCCC	Training	1
24		O=CC1=C(C=CCC1(C)C)C	Training	1
122		O=S(=O)(NCCN(c1ccc(N)c(c1)C)CC)C	Training	1
329		O=S(=O)(OC)C	Training	1
330		O=S(=O)(OC)OC	Training	1
162		O=S(=O)(OCCCCCCCCCCCC)C	Training	1
451		Oc1cccc(N)c1	Training	1
488		O=[N+]([O-])c1ccc(cc1)CBr	Training	1
378		O=C(C(=O)C)C	Training	1
604		O=C(c1ccccc1)C(=O)C	Training	1
164		O=C(Nc1ccc(c(c1)Cl)Cl)c2cc(cc(c2(O))Cl)Cl	Training	1
528		O=C(OC#CCI)NCCCC	Training	1
20		O=C(OCCC)c1cc(O)c(O)c(O)c1	Training	1
469		O=C(OCCCC)C=C	Training	1
198		O=C3C(c1ccccc1)=C3(c2ccccc2)	Training	1
566		O=CC(c1ccccc1)C	Training	1
410		O=CC(CC)CC	Training	1
76		Oc1c(OC)cc(C=CC)cc1C	Training	1
509		Oc1cc(N)ccc1C	Training	1
26		Oc1ccc(cc1(OC))CCC	Training	1
449		O=[N+]([O-])c1cc(N)ccc1(N)	Training	1
470		O=C(C(=O)CC(C)C)C	Training	1
80		O=C(NCNC(=O)NC1C(=O)NC(=O)N1(CO))NC2C(=O)NC(=O)N2(CO)	Training	1
287		O=C(O)C2(C)(CCCC3(C)(C1C(C=C(CC1)C(C)C)=CCC23))	Training	1
167		O=C(OCc1ccccc1)c2ccccc2	Training	1
434		O=C1C=CC(=O)C=C1	Training	1
180		O=CC(C)Cc1ccc(cc1)C(C)(C)C	Training	1
41		O=CC=CCCCCCCC	Training	1
23		O=CC1=CCC(C(=C)C)CC1	Training	1
460		Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	1
521		Oc1ccc(cc1(OC))C	Training	1
512		Oc1ccc(cc1)NC	Training	1
322		O=C(O)C(=O)O	Training	1
399		O=C(OCCO)C=C	Training	1
605		O=C2Oc1ccccc1CC2	Training	1
291		O=C4OC2(c3ccc(O)cc3(Oc1cc(O)ccc12))c5ccc(N=C=S)cc45	Training	1
320		O=CC=O	Training	1
554		O=CCc1ccccc1	Training	1
166		O=C(OOC(=O)c1ccccc1)c2ccccc2	Training	1
373		O=C1C=C(Cl)SN1C	Training	1
