id 	cas	smiles	status	exp value
909		n1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	1
910		c1ccc2c(c1)c4cccc3cccc2c34	Test	1
911		O=C(OCCOCCOCCOC(=O)C(CC)CCCC)C(CC)CCCC	Training	1
912		O=C(O)c2ccccc2(C(=O)OCc1ccccc1)	Training	1
913		O=C3NC=Nc1c3(ncn1C2OC(CO)CC2)	Training	1
914		OCCOCCOC	Training	1
915		OC(c1nccc(n1)N3C(C)CN(c2nc(nc(n2)C)C)CC3C)C	Training	1
916		O=C(O)c1c(cccc1Sc2nc(OC)cc(n2)OC)Cl	Test	1
917		c1cc(ccc1C)Cl	Training	1
918		OCC7OC6OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(OC3(CO))OC4C(O)C(O)C(OC4(CO))OC5C(O)C(O)C(OC5(CO))OC7(C(O)C6(O))	Training	1
919		O=C(OCC(C)C)CCCCC(=O)OCC(C)C	Training	1
920		O=Cc1cc(OC)c2c(c1)N3OC(OC(=O)C)(C2COC(=O)N)C4N(C(=O)C)C4(C3)	Training	1
921		O=C(OCCCC)CCCCCCCCC(=O)OCCCC	Test	1
922		O=C2NC(=O)CN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	1
923		O=[N+]([O-])c1ccc(O)cc1	Training	1
925		OC6CC5=CCC4C3C(=C(C)C2(OC1CC(C)CNC1C2(C))(CC3))CC4C5(C)CC6	Training	1
926		c1c(c(cc(c1Cl)Cl)Cl)Cl	Training	1
927		O=C(OC)c1ccccc1S(=O)(=O)NC(=O)N2N=C(OCCC)N(C2(=O))C	Training	1
928		O=C(O)C(CCC)CCC	Test	1
930		O=C(ON=C(C(=O)N(C)C)SC)NC	Training	1
931		O=C1N=C(N(C(=O)N1C2CCCCC2)C)N(C)C	Training	1
932		O(OC(C)(C)CCC(OOC(C)(C)C)(C)C)C(C)(C)C	Training	1
933		O=C2Nc1c(cc(cc1C(C)(C)C2)CCN5CCN(c3nsc4ccccc34)CC5)C	Training	1
934		O=C(OCC(CC)CCCC)CCCCC(=O)OCC(CC)CCCC	Training	1
935		N12(CN3CN(C1)CN(C2)C3)	Training	1
936		O=C2N(c1cc(c(OC)cc1C3CC23)CNC5CCC(NC5(c4ccccc4))CC)C	Test	1
937		c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)Cl)Cl	Training	1
938		n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Training	1
939		O=C(OC)c2c(nc(c(C1=NCCS1)c2CC(C)C)C(F)(F)F)C(F)F	Training	1
940		O=C(N(CCC)CCC)SCC	Training	1
941		O=[N+]([O-])c2cc(c(c(c2(Nc1ncc(cc1Cl)C(F)(F)F))[N+](=O)[O-])Cl)C(F)(F)F	Training	1
942		O=C1OC(C=C)(C(=O)N1c2cc(cc(c2)Cl)Cl)C	Test	1
943		O=C(OCC)C1CC(=O)C(C(=O)C1)=C(O)C2CC2	Test	1
944		c1ccc(cc1)CCC	Training	1
945		O=C(N(c1ccccc1)C(C)C)CCl	Training	1
946		O=[N+]([O-])c1cccc(c1[N+](=O)[O-])C	Training	1
947		O=[N+]([O-])c1cc(cc(c1N(CC)CCCC)[N+](=O)[O-])C(F)(F)F	Training	1
948		OCCCCCCCCCC	Test	1
949		O=C(c1cc(c(F)cc1Cl)S(=O)(=O)NC)N3CCC(c2cccc(F)c2)(CC3)CCN4C7CCC4CC(n5c6ccccc6(nc5C))C7	Training	1
950		O=C(O)CCC	Training	1
951		O=C(OC)c1ccc(cc1S(=O)(=O)NC(=O)Nc2nc(nc(n2)C)OC)I	Training	1
952		O=C(O)CC	Training	1
953		O=C(Nc1onc(c1)C(C)(CC)CC)c2c(OC)cccc2(OC)	Training	1
954		c1ccc(c(c1)C)Cl	Training	1
955		O=C(OC)CCCC(=O)OC	Training	1
956		O=C(OCCCCC)C	Training	1
957		O=C(O)c2cccnc2(C1=NC(C(=O)N1)(C)C(C)C)	Training	1
959		O=C1N=C(N)C=CN1C2OC(CO)C(O)C2(O)	Training	1
960		C(#CC)c1nc(nc(c1)C)Nc2ccccc2	Training	1
961		O=C(O)N	Training	1
962		c2cc1cccc3c1c(c2)CC3	Training	1
963		N(C)(CCCCCCCC)CCCCCCCC	Training	1
964		FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO	Training	1
966		O=S(=O)(NCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	1
968		O=C(OCC(C)C)c1ccccc1(C(=O)OCC(C)C)	Training	1
969		O=C2N(c1ccccc1)CSC(=NC(C)(C)C)N2C(C)C	Training	1
970		O=C1N(C(=O)C(N1Br)(C)C)Br	Training	1
971		n1c(nc(cc1C)C)Nc2ccccc2	Training	1
972		O=C(OCC(CC)CCCC)CCCCCCCC(=O)OCC(CC)CCCC	Training	1
973		O=NN(CCCC)CCCC	Training	1
974		OCCOCCOCCO	Training	1
975		O=C(OC(C)C)N3c1ccc(cc1C(N(C(=O)C)Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)CC3CC)C(F)(F)F	Training	1
976		O=[N+]([O-])c1cc(cc(c1N(CCC)CCC)[N+](=O)[O-])C(F)(F)F	Test	1
977		O=C1NC(=O)CC(C1)CC(O)C2C(=O)C(C)CC(C)C2	Training	1
978		O=C3NC(=O)C(N2C(=O)c1ccccc1C2(=O))CC3	Test	1
979		O=NN(C)C	Test	1
980		O=C(OC)c1ccc(cc1)C(=O)OC	Training	1
981		O=C(N(C(C)C)C(C)C)SCC(=C(Cl)Cl)Cl	Training	1
982		O=C(OCCCCCCCC(C)C)c1ccccc1(C(=O)OCCCCCCCC(C)C)	Training	1
984		ON=CC(C)(C)SC	Training	1
985		O=CN	Training	1
986		O=C1Oc2ccccc2(C=C1)	Training	1
987		O=C(NC5(c1ccccc1)(CCN(CCC3(OCCN(C(=O)c2ccccc2)C3)(c4ccc(F)c(F)c4))CC5))N(C)C	Training	1
988		O=C(Nc1cccc(OC(C)C)c1)c2ccccc2C(F)(F)F	Training	1
989		O=C(NC)C	Training	1
990		FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI	Training	1
991		O=C(O)C2C1OC(CC1)C2(C(=O)O)	Test	1
992		O=C(c1c(nc(c(C(=O)SC)c1CC(C)C)C(F)(F)F)C(F)F)SC	Test	1
993		O=C(O)CC(c1cnc(nc1)C)CCCCCCc2nc3NCCCc3(cc2)	Training	1
994		O=C(Oc1nc(nc(c1C)C)N(C)C)N(C)C	Training	1
997		O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Test	1
998		O=C(OC)CCCCCCCCCCC	Training	1
999		O=C(O)CCC(=O)NN(C)C	Training	1
1000		O=C2c1[nH]cnc1N(C(=O)N2C)C	Training	1
1002		COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(cc1Cl)F	Training	1
1003		O(OC(c1ccccc1)(C)C)C(c2ccccc2)(C)C	Test	1
1004		Fc2c(ncnc2(Oc1ccccc1Cl))Oc4ccccc4(C(=NOC)C3=NOCCO3)	Training	1
1005		C1=CC2CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl	Training	1
1006		FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO	Training	1
1007		O=C(OC)C(=COC)c1ccccc1COc2nc(ccc2)C(F)(F)F	Training	1
1008		O=P(OC)(OC)OC(C(Cl)(Cl)Br)Br	Training	1
1009		O=C(OCc1c(F)c(F)c(c(F)c1(F))C)C2C(C=C(C(F)(F)F)Cl)C2(C)(C)	Training	1
1010		n1c(cccc1Cl)C(Cl)(Cl)Cl	Test	1
1011		C(=CCl)Cl	Training	1
1012		c1ccc(c(c1)C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl	Training	1
1013		O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2ccc(cc2)CC	Training	1
1014		Oc1ccc(c(c1)C)Cl	Training	1
1017		Oc1ccc(c(c1)C)C	Test	1
1018		O=NN(c1ccccc1)c2ccccc2	Training	1
1019		c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCN(C)C	Training	1
1020		Oc1cc(c(cc1Cl)Cl)Cl	Training	1
1021		O(c1cc(ccc1(N))c2ccc(N)c(OC)c2)C	Training	1
1022		Nc1ccc(cc1C)c2ccc(N)c(c2)C	Training	1
1024		Oc1c(cc(cc1Cl)Cl)Cl	Training	1
1025		Nc1ccc(cc1)c2ccc(N)cc2	Test	1
1026		O=Cc1ccc(O)c(OC)c1	Training	1
1027		O=C1NSc2ccccc12	Training	1
1028		c1ccc(cc1)Nc2ccccc2	Training	1
1029		Oc1ccc(cc1Cl)Cl	Training	1
1030		c1ccc2c(c1)NC(N2C)=S	Test	0
1031		O=C(c1ccc(O)cc1(O))c2ccc(O)cc2(O)	Training	0
1032		O=C1NC=CC=C1(O)	Training	0
1033		O=C(c1ccccc1)c2ccc(O)cc2(O)	Training	0
1035		Oc1nc(O)ccc1	Training	0
1036		O=C(c1ccc(O)cc1)CBr	Training	0
1037		n2c1ccccc1sc2S	Training	0
1039		Oc1cccnc1CO	Training	1
1040		Oc1cnccc1	Test	1
1043		O=C1NC(=O)C(N1CO)(C)C	Training	1
1044		c1cc2c(cc1Cl)NC(=S)S2	Test	0
1045		O=[N+]([O-])c1ccc2[nH]c(nc2(c1))S	Training	0
1046		O=C1C=C(NC(N1)=S)CCC	Training	0
1048		c1ccc2NC(Nc2(c1))=S	Training	0
1049		c1ccc2c(c1)c5cccc4ccc3cccc2c3c45	Training	1
1050		c1ccc2cc3c5cccc4cccc(c3(cc2(c1)))c45	Training	1
1051		n1csc2ccccc12	Training	0
1053		O=C2c1c(ncn1C)N(C(=O)N2C)C	Test	1
1054		N#CN	Training	0
1059		O1C(NCC1C=C)=S	Training	0
1062		C1=CN(C(N1)=S)C	Training	0
1063		O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)ccc(c1CC2CC4(C(C=3(O))N(C)C))N(C)C)	Training	0
1064		C(N(C)C)(N(C)C)=S	Training	1
1065		O=C2c3c(O)cc(O)cc3(OC(c1ccc(O)cc1)C2)	Training	0
1066		O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	1
1067		c1cc2ccc3cccc4ccc(c1)c2c34	Training	1
1068		O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccc(O)c(O)c3	Training	0
1069		Oc1cccc(O)c1	Training	0
1070		N#CC=1C(=O)N(C=CC=1(OC))C	Test	1
1071		O=C(NO)c1ccccc1(O)	Training	0
1072		N#CS	Training	0
1073		O=S(=O)(Nc1nc(cc(n1)C)C)c2ccc(N)cc2	Training	0
1076		N(C(=S)S)CCNC(=S)S	Test	0
1080		Oc1ccc(cc1n2nc3ccccc3(n2))C	Training	1
1081		O=C(c1ccccc1(O))c2ccc(OC)cc2(O)	Training	1
1082		O=C(c1ccccc1)c2ccc(O)c(O)c2(O)	Test	0
1083		Oc1nccc(O)c1	Training	1
1085		O=C(c1ccccc1)c2ccc(OC)cc2(O)	Training	1
1086		O=C1C=CC=CN1	Training	1
1087		Oc1ccccc1c2ccccc2	Test	1
1088		O=C2C(=Cc1ccc(cc1)C)C3CCC2C3(C)(C)	Training	1
1090		Oc1cnc(cc1)C	Test	1
1091		Oc1ccncc1(OC)	Training	1
1092		Oc1ccc(cc1)CC	Training	1
1093		O=C(c1ccccc1)c2ccc(O)cc2	Training	1
1094		Oc1ccncc1	Test	1
1095		Oc1ccc(cc1)C	Training	1
1099		O=C(O)c1ccccc1(OC(=O)C)	Training	1
1100		O=C(c1cc(c(OCCN(CC)CC)c(c1)I)I)c2c3ccccc3(oc2CCCC)	Training	1
1101		OC(c1ccccc1)c2ccccc2	Training	1
1103		O=C(c1ccccc1)c2ccccc2	Training	1
1106		O=C(OCCCC)c1ccccc1(O)	Test	1
1107		O=C(N)N2c3ccccc3(C=Cc1ccccc12)	Training	1
1108		C2(=C(C3(C1C(CC(C1Cl)Cl)C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	1
1110		c1ccc5c(c1)ccc4cc3c(ccc2ccccc23)cc45	Training	1
1111		O=C(OCCCC)c1ccccc1(C(=O)OCCCC)	Training	1
1112		O=C(OCC(CC)CCCC)c1ccccc1(C(=O)OCC(CC)CCCC)	Test	1
1113		O=C(OCC)c1ccccc1(C(=O)OCC)	Training	1
1114		O=C1C(=C(N(N1c2ccccc2)C)C)N(C)CS(=O)(=O)O	Training	0
1116		O=C(OCC)c1cccc(O)c1	Training	1
1117		C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	1
1119		Oc2nc1ccccc1s2	Training	0
1120		O=C(O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C	Training	1
1123		O=C(OC)c1ccccc1C	Training	1
1125		O=C(OC)c1ccccc1(O)	Training	1
1126		n2c1ccccc1sc2SC	Training	1
1127		C13(C4(C2(C5(C(C1(C2(Cl)Cl)Cl)(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	1
1129		c1ccc2ccccc2(c1)	Training	1
1131		n1c(nc(nc1NC(C)(C)C)SC)NC2CC2	Training	1
1132		O=C(OCC(CC)CCCC)C=Cc1ccc(OC)cc1	Test	1
1133		Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	0
1134		O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Test	1
1135		c1ccc3c(c1)ccc2ccccc23	Training	1
1138		O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	0
1139		O=C(OCCC)c1ccc(O)cc1	Training	1
1144		Nc1ccc(cc1)Cc2ccc(N)cc2	Training	0
1145		O=C(c2cccc1nnsc12)SC	Test	0
1146		Nc1ccc(cc1)C	Training	0
1147		Nc1cccc(c1)C	Training	0
1148		O=C1C=C(NC(N1)=S)C	Training	0
1149		Oc1cc(N)ccc1C	Training	0
1150		O(c1ccc(N)cc1)c2ccc(N)cc2	Training	0
1151		O(c1ccccc1(N))C	Test	0
1152		Nc1ccccc1	Training	0
1154		O=C1c2ccccc2(N=NN1CSP(OC)(OC)=S)	Training	0
1156		O=[N+]([O-])c1ccc(OP(OC)(OC)=S)cc1	Training	0
1157		O=C(NN)c1ccncc1	Training	0
1159		O=C(NC)CSP(OC)(OC)=S	Test	0
1160		O=[N+]([O-])c1ccc(OP(OC)(OC)=S)cc1C	Training	0
1161		O(CC)P(OCC)(=S)SCSP(OCC)(OCC)=S	Training	0
1163		O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)cccc1C(O)(C)C2CC4(C(C=3(O))N(C)C))	Training	0
1164		O(c1ccc2NC(C=C(c2(c1))C)(C)C)CC	Training	0
1165		Oc1ccc(cc1)C(c2ccc(O)cc2)(C)CC	Training	0
1167		c1cc(ccc1N(C)C)C	Training	0
1170		O=C(OC)NC(Nc1ccccc1(NC(NC(=O)OC)=S))=S	Training	0
1171		O=S(=O)(Nc1c(cccc1Cl)Cl)c2nc3cc(F)nc(OCC)n3(n2)	Training	0
1172		Oc1ccc2ccccc2(c1)	Test	0
1174		O=C(OCC)CC(C(=O)OCC)SP(=O)(OC)OC	Training	0
1176		O=C(O)C(Oc1ccc(c(F)c1)CNC(=O)c4cccnc4(Oc2ccc3OCOc3(c2)))C	Training	0
1177		O=C(OCCCCCCCC)c1ccccc1(C(=O)OCCCCCCCC)	Training	0
1178		O=C(NP(=O)(OC)SC)C	Training	0
1179		Oc1c(cccc1C)C	Training	0
1183		O=[N+]([O-])c2ccc(OP(OCC)(c1ccccc1)=S)cc2	Training	0
1184		O=C(O)CCC(NC(=O)c1ccc(cc1)NCc2nc3C(=O)N=C(N)Nc3(nc2))C(=O)O	Training	0
1185		c1cc(cc(c1)C)NCC	Test	0
