27	27	21	2	0
2.582138	-0.236073	-0.15347	0.011292	3.822061	1.163727	-0.272131	-0.059	-0.04211	-0.17646	2.172782	1.625607	-1.033683	0.653175	-0.293947	0.75914	0.537052	-0.853015	0.99991	0.502409	2.064973	40	40	40	40	40
2.611838	0.266237	-0.15347	0.203311	2.894975	1.187863	-0.178493	-0.059	-0.04211	-0.152158	1.740744	1.43535	-0.931012	-0.018719	-0.26031	0.859487	0.676948	-0.403435	1.031646	0.336003	1.949374	40	40	40	40	40
0.266483	2.292456	-0.15347	0.556302	0.609999	0.042588	-0.135278	-0.059	-0.04211	-0.077075	0.066421	1.184137	-0.39342	0.045042	-0.426497	0.181442	0.482601	0.549673	0.303356	0.134627	1.133751	40	40	40	40	40
-0.049697	3.177896	-0.15347	-0.274308	-0.170658	-0.054412	-0.072592	-0.059	-0.04211	-0.159305	-0.656687	0.862129	-0.361343	0.048122	-0.47041	0.152362	0.475496	1.338758	0.522287	-1.730635	0.587974	40	40	40	40	40
-0.1837	3.192219	-0.15347	0.184005	-0.170719	-0.199802	-0.046035	-0.059	-0.04211	-0.096876	-0.651678	0.579498	0.279724	-0.085375	-0.461224	0.15234	0.47549	0.984242	-0.035829	-0.518323	1.09978	40	40	40	40	40
-0.369949	3.184894	-0.15347	-0.396368	-0.17072	-0.42866	-0.208596	-0.059	-0.04211	-0.176391	-0.658447	0.075393	1.17881	-0.293337	-0.474039	0.15234	0.475489	1.252467	-0.467115	-1.692477	2.439239	40	40	40	40	40
-0.370665	3.178727	-0.15347	-0.396747	-0.17072	-0.269841	-0.585473	-0.059	-0.04211	-0.176435	-0.659428	0.353539	1.255235	-0.204806	-0.475386	0.152327	0.475463	0.647726	-0.982353	0.548961	0.203268	40	40	40	40	40
-0.370676	3.179058	-0.15347	-0.372918	-0.17072	-0.180473	-0.740201	-0.059	-0.04211	-0.176427	-0.659489	0.669932	1.734633	-0.289726	-0.47552	0.152323	0.475455	0.419629	-0.986469	0.700683	0.954546	40	40	40	40	40
-0.370613	3.185639	-0.15347	0.482354	-0.17072	-0.217391	-0.85438	-0.059	-0.04211	-0.176132	-0.658943	0.289679	1.768061	-0.399812	-0.47552	0.152167	0.475138	0.72961	-0.985411	0.708229	2.703204	40	40	40	40	40
-0.016318	-0.23608	-0.15347	0.475816	-0.17072	0.005606	0.737083	-0.059	-0.04211	-0.176269	1.371179	0.292569	-0.500074	-0.379877	3.81977	-1.136689	-1.553768	1.237212	2.187049	-0.542601	1.700972	40	40	40	40	40
0.108772	-0.23608	-0.15347	-0.051923	-0.17072	0.228508	0.319623	-0.059	-0.04211	-0.128543	1.148946	0.244643	-0.684463	-0.251814	2.458792	-1.555975	-1.947422	1.227702	1.365851	-0.887311	1.284734	40	40	40	40	40
0.132794	-0.23608	-0.15347	-0.088005	-0.17072	0.256238	0.408597	-0.059	-0.04211	-0.114759	1.212205	0.384499	-0.857202	-0.452176	1.747619	-1.682952	-2.198573	0.968881	0.916095	-0.555401	1.696701	40	40	40	40	40
0.011509	-0.23608	-0.15347	-0.078886	-0.17072	0.087568	0.125783	-0.059	-0.04211	-0.112466	1.065405	0.397129	-0.790064	-0.517891	0.729644	-1.73694	-2.1268	0.849636	0.831551	-0.542467	1.510397	40	40	40	40	40
-0.046863	-0.23608	-0.15347	-0.396854	-0.17072	-0.048697	-0.21756	-0.059	-0.04211	-0.176459	0.954043	0.419076	-0.693643	-0.515308	0.107118	-1.770514	-2.030226	0.708266	0.612627	-0.588945	1.616471	40	40	40	40	40
-0.045626	-0.23608	-0.15347	-0.396842	-0.17072	-0.045381	0.0028	-0.059	-0.04211	-0.176456	-0.491222	0.491548	-0.58908	-0.268831	1.197939	-2.05645	-2.63407	0.346255	0.673465	-0.481002	1.562124	40	40	40	40	40
0.116172	-0.23608	-0.15347	-0.39686	-0.17072	0.425433	0.454814	-0.059	-0.04211	-0.17646	0.375571	-0.625801	-1.160258	-0.766918	0.679678	-2.638806	-2.371491	0.210908	-0.029137	-0.40258	0.612068	40	40	40	40	40
0.261556	-0.23608	-0.15347	-0.39686	-0.17072	1.065514	0.656039	-0.059	-0.04211	-0.17646	0.36732	-1.362589	-1.716343	-0.969319	0.740114	-2.72244	-2.054978	0.72224	-0.532649	-1.209842	1.085547	40	40	40	40	40
0.248675	-0.23608	-0.15347	-0.39686	-0.17072	0.540809	0.247331	-0.059	-0.04211	-0.17646	0.591615	-1.277382	-1.283248	-0.224401	-0.374869	-2.915255	-2.657389	-1.215613	-0.24907	0.601155	1.151215	40	40	40	40	40
-0.028808	-0.23608	-0.15347	-0.39686	-0.170719	-0.016367	0.712357	-0.059	-0.04211	-0.17646	0.967395	0.151682	-1.089442	-0.229382	-0.247315	-2.629555	-2.686314	-0.579507	-0.15465	0.161429	1.77519	40	40	40	40	40
0.306617	-0.23608	-0.15347	-0.39686	-0.169973	0.555773	0.196668	-0.059	-0.04211	-0.17646	1.731735	1.260817	-1.278761	-0.163067	-0.444632	-2.108634	-2.683139	-1.380552	-0.229931	0.69187	1.568389	40	40	40	40	40
0.748799	-0.23608	-0.15347	-0.396844	-0.09288	0.762224	0.087534	-0.059	-0.04211	-0.176457	2.030057	1.511359	-1.333033	-0.003129	-0.435174	-1.614056	-2.624019	-1.746003	-0.113018	0.677881	1.896471	40	40	40	40	40
1.117784	-0.23608	-0.15347	-0.3968	0.571004	0.802703	-0.106407	-0.059	-0.04211	-0.176448	2.200316	1.630977	-1.302221	0.651068	-0.459074	-1.612686	-2.628685	-1.713606	-0.119208	0.750977	1.936568	40	40	40	40	40
1.377396	-0.23608	-0.15347	-0.396243	3.030482	0.760533	-0.202085	-0.059	-0.04211	-0.176336	2.303368	1.622923	-1.25675	2.264248	-0.424855	-1.656376	-2.599254	-1.448962	0.111719	0.800025	2.197423	40	40	40	40	40
