Id	CAS	SMILES	STATUS	EXP Class
700		C1=CC2=C(C=C1)C=CC=C2	Training	0
701		C1=CC=C(C=C1)C1=C(N=C(N=N1)C1=CC=C(C=C1)C1=NC(C2=CC=CC=C2)=C(N=N1)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
702		C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1	Training	0
703		C1=CC=CC=C1	Training	0
704		C1C=CC2C3CC(C=C3)C12	Training	0
705		C1CN2CC\N=C/C3=C(O[Mn](OC4=C(C=CC=C4)\C=N/1)OC1=C(C=CC=C1)\C=N/CC2)C=CC=C3	Test	0
706		C1OC1C1=CC=CC=C1	Training	1
707		C=CC(=O)OC1C=CC2C3CCC(C3)C12	Training	0
708		C=CCOC(=O)OCCOCCOC(=O)OCC=C	Training	1
709		C=CN1CCCC1=O	Training	1
710		C=CN1CCCCCC1=O	Test	1
711		CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C	Training	0
712		CC(=C)C(=O)OCCCCOC(=O)C(C)=C	Training	0
713		CC(=C)C(=O)OCCOC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCCOC(=O)C(C)=C)C=C1	Training	0
714		CC(=C)C1=CC=CC=C1	Training	0
715		CC(=O)C(C)=NO	Training	0
716		CC(=O)C(N=NC1=C(C=C(C)C=C1)N(=O)=O)C(=O)NC1=CC=CC=C1	Training	0
717		CC(=O)C(N=NC1=C(Cl)C=C(C=C1)C(=O)NC1=C(C)C(Cl)=CC=C1)C(=O)NC1=CC(Cl)=C(NC(=O)C(N=NC2=C(Cl)C=CC(=C2)C(=O)NC2=CC=CC(Cl)=C2C)C(C)=O)C=C1C	Training	0
718		CC(=O)C(N=NC1=C(Cl)C=CC(=C1)C(=O)NC1=C(C)C=CC(Cl)=C1)C(=O)NC1=CC(C)=C(NC(=O)C(N=NC2=C(Cl)C=CC(=C2)C(=O)NC2=C(C)C=CC(Cl)=C2)C(C)=O)C=C1C	Training	0
719		CC(=O)C(N=NC1=CC(=CC=C1Cl)C(=O)NC1=C(OC2=CC=C(Cl)C=C2)C=CC(=C1)C(F)(F)F)C(=O)NC1=CC(C)=C(NC(=O)C(N=NC2=CC(=CC=C2Cl)C(=O)NC2=C(OC3=CC=C(Cl)C=C3)C=CC(=C2)C(F)(F)F)C(C)=O)C=C1Cl	Training	0
720		CC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC=C(N=NC(C(C)=O)C(=O)NC2=CC=CC=C2C)C(Cl)=C1)C(=O)NC1=CC=CC=C1	Training	0
721		CC(=O)C(N=NC1=CC=C(C=C1N(=O)=O)S(=O)(=O)O[Ca]OS(=O)(=O)C1=CC(=C(C=C1)N=NC(C(C)=O)C(=O)NC1=C(Cl)C=CC=C1)N(=O)=O)C(=O)NC1=CC=CC=C1Cl	Training	0
722		CC(=O)C1=CC=C(O)C=C1	Training	1
723		CC(=O)C=CC1=C(C)CCCC1(C)C	Training	0
724		CC(=O)CC(N)=O	Training	0
725		CC(=O)CC1(C)OO1	Training	1
726		CC(=O)NC1CCC2=C(C1)SC(N)=N2	Training	0
727		CC(=O)O[Ca]OC(C)=O	Test	0
728		CC(=O)O[Mg]OC(C)=O	Training	0
729		CC(=O)O[Si](C)(OC(C)=O)OC(C)=O	Training	0
730		CC(C)(C)C	Training	0
731		CC(C)(C)C(O)=O	Test	0
732		CC(C)(C)C1=CC(=C(OP2OCC3(CO2)COP(OC2=C(C=C(C=C2)C(C)(C)C)C(C)(C)C)OC3)C=C1)C(C)(C)C	Training	0
733		CC(C)(C)C1=CC(CCC(=O)NCCCCCCNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C	Training	0
734		CC(C)(C)C1=CC(CCC(=O)NNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C	Training	0
735		CC(C)(C)C1=CC(CCC(=O)OCC(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C	Training	0
736		CC(C)(C)C1=CC(CCC(=O)OCCSCCOC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C	Training	0
737		CC(C)(C)C1=CC=C(C=C1)C1=C2C(=O)NC(=C2C(=O)N1)C1=CC=C(C=C1)C(C)(C)C	Training	0
738		CC(C)(C)C1=CC=C(O)C(O)=C1	Training	1
739		CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1	Training	1
740		CC(C)(C)C1=CC=CC(=C1O)C(C)(C)C	Test	0
741		CC(C)(C)CC(C)(C)C1=CC=C(NC2=CC=CC=C2)C=C1	Training	0
742		CC(C)(C)CCCCC1(OO1)C(=O)OC(C)(C)CC(C)(C)C	Training	0
743		CC(C)(C)CCCCCC(=O)OOC(C)(C)C	Training	0
744		CC(C)(C)N(CCO)CCO	Training	0
745		CC(C)(C1=CC=C(OCCOCCOCCOCCO)C=C1)C1=CC=C(OCCOCCOCCOCCO)C=C1	Test	0
746		CC(C)(C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1	Test	0
747		CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C(=C1)N1N=C2C=CC=CC2=N1)C(C)(C)C1=CC=CC=C1	Training	0
748		CC(C)(CC(=C)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
749		CC(C)(CO)C(Br)(Br)Br	Training	1
750		CC(C)(\N=N\C(C)(C)C(N)=N)C(N)=N	Test	1
751		CC(C)=CCCC(C)=CC=CC(C)=O	Training	0
752		CC(C)=CCCC(C)=CCO	Test	1
753		CC(C)C(=O)OCC1OC(COC(C)=O)(OC2OC(COC(C)=O)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C2OC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C	Training	1
754		CC(C)C(=O)OOC(C)(C)C	Training	0
755		CC(C)C1=CC(OP(=O)(OC2=CC(=CC=C2)C(C)C)OC2=CC=CC(=C2)C(C)C)=CC=C1	Training	0
756		CC(C)C1=CC2=C(C=CC=C2C(C)C)C=C1	Training	0
757		CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(O)=O)C2CC1	Training	0
758		CC(C)C1=CC2C(CC3CC4C(C)(CCCC4(C)C(O)=O)C4CCC(=CC34)C(C)C)CC3C(C)(CCCC3(C)C(O)=O)C2CC1	Training	0
759		CC(C)C1CCC(C)CC1	Training	0
760		CC(C)C1CCC2C(CC(C)C3CC(C)C(C)CC23)C1	Training	0
761		CC(C)C1CCC2C(CCC3C(C)(C)CCCC23C)C1	Training	0
762		CC(C)CC(C)CC(C)C1=CC=C(O)C=C1	Test	1
763		CC(C)CC(C)CC(C)CC(C)C1=CC=C(C=C1)S(=O)(=O)O[Ca]OS(=O)(=O)C1=CC=C(C=C1)C(C)CC(C)CC(C)CC(C)C	Test	1
764		CC(C)CC(C)CC(C)CC(C)COCCOCCOCCOCCOCCO	Test	1
765		CC(C)CCC(C)C	Training	0
766		CC(C)CCC(C)CCC(C)=C	Training	0
767		CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	Training	0
768		CC(C)CCCCCCC1=CC=C(OCCOCCO)C=C1	Training	1
769		CC(C)CCCCCCCCCCCCCCC(=O)OCC(O)COCC(O)COC(=O)CCCCCCCCCCCCCCC(C)C	Training	0
770		CC(C)CCCCCCCCCCO	Training	0
771		CC(C)CCCCCCCOC(=O)CSCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	Training	0
772		CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1	Training	0
773		CC(C)CCO	Training	1
774		CC(C)COP(=O)(OCC(C)C)OCC(C)C	Training	0
775		CC(C)OC(=O)NP(N)(N)=O	Training	0
776		CC(C)[C@H](N)C(=O)OCC1=CC=CC=C1	Training	1
777		CC(C1=NC=NC=C1F)C(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F	Training	1
778		CC(CCC#N)C#N	Training	1
779		CC(CCO)CC(C)(C)C	Training	0
780		CC(CCO)CCO	Training	0
781		CC(CO)(CO)C(O)=O	Training	1
782		CC(COC(C)CN(CCN(CC(C)OCC(C)OCCO)CC(C)OCC(C)OCCO)CC(C)OCC(C)OCCO)OCCO	Training	1
783		CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C	Training	1
784		CC(Cl)C(O)=O	Training	1
785		CC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)CCO	Training	0
786		CC(F)C1=NC(N)=NC(N[C@@H]2[C@@H](C)CC3=CC=C(C)C=C23)=N1	Training	0
787		CC(O)(P(O)(O)=O)P(O)(O)=O	Training	1
788		CC(O)C(=O)O[Zn]OC(=O)C(C)O	Test	1
789		CC(O)CCO	Test	0
790		CC(O)CN(CC(C)O)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC(=CC=C5S(O)(=O)=O)S(O)(=O)=O)=NC(=N4)N(CC(C)O)CC(C)O)C(=C3)S(O)(=O)=O)C=C2S(O)(=O)=O)=NC(NC2=CC(=CC=C2S(O)(=O)=O)S(O)(=O)=O)=N1	Training	0
791		CC(O)COC(C)COC(C)COCC(COCC(C)OCC(C)OCC(C)O)(COC(C)COC(C)COC(C)CO)COC(C)COC(C)COC(C)CO	Training	0
792		CC1(C)CC2(CC(C)(C)N1)OC1(CCCCCCCCCCC1)NC2=O	Training	1
793		CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1	Training	0
794		CC1=C(Cl)C=C2N=NC3=C(O)C(=CC4=C3C=CC=C4)C(=O)O[Ba]OS(=O)(=O)C2=C1	Training	0
795		CC1=C(Cl)C=C2N=NC3=C4C=CC=CC4=CC(=C3O)C(=O)O[Ca]OS(=O)(=O)C2=C1	Training	0
796		CC1=C(N)C=CC(NCCCN2C=CN=C2)=C1	Test	1
797		CC1=C(NC(=O)CC(=O)CN=NC2=C(C=C(C=C2)S(=O)(=O)O[Ca])N(=O)=O)C=CC=C1	Training	0
798		CC1=C(OC(=O)C2=CC=C(OCCCOC(=O)C=C)C=C2)C=CC(OC(=O)C2=CC=C(OCCCOC(=O)C=C)C=C2)=C1	Training	0
799		CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	Training	0
800		CC1=CC(=CC(C)=C1O)C#N	Training	0
801		CC1=CC=C(C=C1)S(N)(=O)=O	Training	0
802		CC1=CC=C(CC2=CC=CC=C2)C=C1	Training	0
803		CC1=CC=C(I)C=C1CC1=CC=C(S1)C1=CC=C(F)C=C1	Training	0
804		CC1=CC=C(N)C(C)=C1	Training	0
805		CC1=CC=C(N)C=C1N	Test	0
806		CC1=CC=C(NC(N)=O)C=C1	Training	0
807		CC1=CC=C(O)C=C1OP(=O)(OC1=CC=C(O)C=C1C)OC1=C(O)C=CC=C1C	Training	0
808		CC1=CC=C(OP(OC2=CC=C(C)C=C2)OC2=CC=C(C)C=C2)C=C1	Training	0
809		CC1=CC=C2NC(=S)N([Zn]N3C(=S)NC4=C3C=C(C)C=C4)C2=C1	Training	0
810		CC1=CC=CC2=C1N=NN2	Training	1
811		CC1=CC=CC=C1	Training	0
812		CC1=CC=CC=C1N=NC1=CC=C(N=NC2=C(O)C=CC3=CC=CC=C23)C(C)=C1	Training	0
813		CC1=CC=CC=C1NC1=CC=C(NC2=CC=CC=C2)C=C1	Training	0
814		CC1=NN(C(=O)C1N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC1C(C)=NN(C1=O)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
815		CC1=NN2C(=O)C1N=NC1=C(C=C(Cl)C(Cl)=C1)S(=O)(=O)O[Ca]OS(=O)(=O)C1=CC=CC2=C1	Training	0
816		CC1CC(NC(C)=O)C2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O	Training	0
817		CC1OC(=O)C(C)OC1=O	Training	1
818		CC=C	Training	0
819		CC=CC	Test	0
820		CC=CCCC=CC=O	Test	1
821		CCC(=NOCC=CCl)C1=C(O)CC(CC1=O)C1CCOCC1	Training	0
822		CCC(=O)O[Co]OC(=O)CC	Training	1
823		CCC(C)C	Training	0
824		CCC(C)C(C)C(C)CCC1=CC=C(O)C=C1	Training	1
825		CCC(C)CC(C)CC	Training	0
826		CCC(C)CC(C)CC(C)CC(C)CC(C)CC(=O)NCCNCCNCCNCCN	Training	1
827		CCC(C)CCC(C)C	Test	0
828		CCC(C)CCCC(C)CCCC(C)CCCC(C)C	Test	0
829		CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C	Training	1
830		CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C	Training	1
831		CCC1=CC=CC=C1	Training	0
832		CCC1C(CC2=CN=CN2C)COC1=O	Training	0
833		CCC1CCC2C(CC)CC(C)CC2C1	Training	0
834		CCC=CC1=CN=CC=C1	Training	0
835		CCC=CCCC=CC=C	Training	0
836		CCC=CCCCCCCCCC1CC(=O)OC1=O	Training	0
837		CCCBr	Training	1
838		CCCC	Training	0
839		CCCC(C)=NO[Si](C)(ON=C(C)CCC)ON=C(C)CCC	Test	1
840		CCCC(C)C(CCC)C(C)CC1=CC=C(OP(S)(=S)OC2=CC=C(CC(C)C(CCC)C(C)CCC)C=C2)C=C1	Training	0
841		CCCC(C)CC(C)C(O)=O	Training	1
842		CCCC(CC)CC(=O)O[Zn]OC(=O)CC(CC)CCC	Test	1
843		CCCC1=NC2=C(C)C=C(C=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C#N)C1=NC2=CC=CC=C2N1C	Training	0
844		CCCC1CC(CC)C2C(CC)CC(CCC)CC2C1	Training	0
845		CCCCC(C)CC(C)C	Training	0
846		CCCCC(C)CC(C)CO	Training	0
847		CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC	Test	0
848		CCCCC(CC)C(=O)O[Ni]OC(=O)C(CC)CCCC	Test	1
849		CCCCC(CC)C(=O)O[Sn]OC(=O)C(CC)CCCC	Training	1
850		CCCCC(CC)CN1C(=O)C2C3CC(C=C3)C2C1=O	Test	1
851		CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC	Training	0
852		CCCCC(CC)COC(=O)OOC(C)(C)C	Training	0
853		CCCCC(CC)COC(Cl)=O	Training	0
854		CCCCC(CC)COC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(OCC(CC)CCCC)C=C1O)C1=CC=C(OC)C=C1	Training	0
855		CCCCC(CCC)CCCCC(CCCC)CCCC	Training	0
856		CCCCC1=CC2=C(O[Zn]3(OC2=O)OC(=O)C2=C(O3)C(CCCC)=CC(CCCC)=C2)C(CCCC)=C1	Training	0
857		CCCCCC	Training	0
858		CCCCCC(C)C	Training	0
859		CCCCCC(CCC)CCCO	Training	0
860		CCCCCC(CCCC)CCCCC(CCCCC)CCCCC	Training	0
861		CCCCCC(CCCCC)CCCCC(CCCCC)CCCCCC(CCC)CCCC	Test	1
862		CCCCCC=CC1C(CCCCC)C=CC(CCCCCCCCC(O)=O)C1CCCCCCCCC(O)=O	Training	0
863		CCCCCCC	Training	0
864		CCCCCCC(=O)OCC(C)(C)CO	Training	0
865		CCCCCCC(CCCCC)CCC(CCC)CCC(CCC)CCC	Training	0
866		CCCCCCC(CCCCCC(CCCCC)CCC(CCC)CCCCC)CCCCC(O)=O	Training	0
867		CCCCCCC(Cl)CCCCC(Br)CCCCCCC=C	Training	0
868		CCCCCCC(O)CC=CCCCCCCCC(=O)O[Zn]OC(=O)CCCCCCCC=CCC(O)CCCCCC	Test	0
869		CCCCCCC=C	Training	0
870		CCCCCCC=CCCCCCCC=CCCN(CCO)CCO	Training	1
871		CCCCCCCC(CCCCCCC)CCCCCCCC(CCC)CCCC	Training	0
872		CCCCCCCC=C	Training	0
873		CCCCCCCCC	Training	0
874		CCCCCCCCC(CO)CCCCCC	Test	1
875		CCCCCCCCC1=CC=C(OCCOCCOCCCl)C=C1	Training	0
876		CCCCCCCCC=C	Training	0
877		CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(O)=O	Training	1
878		CCCCCCCCC=CCCCCCCCC(=O)N(CCO)CCO	Training	1
879		CCCCCCCCC=CCCCCCCCC(=O)OC(C)C	Test	0
880		CCCCCCCCC=CCCCCCCCC(=O)OC1COC(C(CO)OC(=O)CCCCCCCC=CCCCCCCC)C1O	Training	0
881		CCCCCCCCC=CCCCCCCCC(=O)O[Ca]OC(=O)CCCCCCCC=CCCCCCCCC	Training	0
882		CCCCCCCCC=CCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC(CCCCCCCC)S(O)(=O)=O)COC(=O)CCCCCCCC=CCCCCCCCC	Training	1
883		CCCCCCCCC=O	Training	0
884		CCCCCCCCCC	Training	0
885		CCCCCCCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCCC)COC(=O)CCCCCCCC	Training	0
886		CCCCCCCCCC(C)(C)N	Test	0
887		CCCCCCCCCC(C)OCCOCCOCCOCCOCCO	Test	0
888		CCCCCCCCCC(CC)C(C)C(CCCCCCC)C(C)CCCCCC	Training	0
889		CCCCCCCCCC(CC)C1=CC=C(C=C1)S(O)(=O)=O	Training	1
890		CCCCCCCCCC1=CC=C(OP(OC2=CC=C(CCCCCCCCC)C=C2)OC2=CC=CC(CCCCCCCCC)=C2)C=C1	Test	1
891		CCCCCCCCCC=CCCCCCCC(=O)OCC(COC=O)OC=O	Training	0
892		CCCCCCCCCC=CCCCCCCCC(=O)OC	Training	1
893		CCCCCCCCCCC	Training	0
894		CCCCCCCCCCC(CO)CCCCCCCC	Test	1
895		CCCCCCCCCCCC	Training	0
896		CCCCCCCCCCCC(=O)OCC(C)(C)C=NCC1(C)CC(CC(C)(C)C1)N=CC(C)(C)COC(=O)CCCCCCCCCCC	Test	0
897		CCCCCCCCCCCC(=O)OCC(CC)CCCC	Training	0
898		CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O	Training	0
899		CCCCCCCCCCCC(Cl)CC	Training	1
900		CCCCCCCCCCCC(O)=O	Training	1
901		CCCCCCCCCCCC=C	Training	1
902		CCCCCCCCCCCCC	Training	0
903		CCCCCCCCCCCCCCC	Training	0
904		CCCCCCCCCCCCCCC=C	Training	0
905		CCCCCCCCCCCCCCCC	Test	0
906		CCCCCCCCCCCCCCCC(=O)OC(C)CCCCCCCCCCC	Training	0
907		CCCCCCCCCCCCCCCC(=O)OCC(O)CO	Training	0
908		CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC(C)C	Training	0
909		CCCCCCCCCCCCCCCCC	Training	0
910		CCCCCCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O[Ca]OS(=O)(=O)C1=CC=C(CCCCCCCCCCCCCCCC)C=C1	Training	0
911		CCCCCCCCCCCCCCCCC=C	Training	0
912		CCCCCCCCCCCCCCCCCC(=O)O[Zn]OC(=O)CCCCCCCCCCCCCCCCC	Test	0
913		CCCCCCCCCCCCCCCCCCC=C	Training	0
914		CCCCCCCCCCCCCCCCCCCCCCC=C	Training	0
915		CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	Training	0
916		CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	Training	0
917		CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC	Test	0
918		CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCO	Test	0
919		CCCCCCCCCCCCCCCCOC(=O)CC(C)CC(C)CC	Test	0
920		CCCCCCCCCCCCCCCCOS(O)(=O)=O	Training	0
921		CCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCC	Training	0
922		CCCCCCCCCCCCCO	Test	0
923		CCCCCCCCCCCCN(CCO)CCO	Training	1
924		CCCCCCCCCCCCOCCO	Training	1
925		CCCCCCCCCN(CCCCCCCCC)CCCCCCCCC	Training	1
926		CCCCCCCCCOC(=O)C1=CC=C(C(=O)OCCCCCCCCC)C(=C1)C(=O)OCCCCCCCCC	Training	0
927		CCCCCCCCN(C)(C)=O	Training	1
928		CCCCCCCCOC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1	Training	0
929		CCCCCCCCSC1=NC(SCCCCCCCC)=NC(NC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=N1	Test	0
930		CCCCCCCC[Sn](CCCCCCCC)(OC(C)=CC(C)=O)OC(C)=CC(C)=O	Training	0
931		CCCCCCCC[Sn](CCCCCCCC)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC	Test	0
932		CCCCCCOC(=O)C1=C(O)C=CC=C1	Training	0
933		CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC	Training	0
934		CCCCCCOP(O)(=O)OCCCCCC	Training	1
935		CCCCCO	Test	1
936		CCCCCO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O	Training	1
937		CCCCN(CCCC)CCC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C	Training	1
938		CCCCO	Test	1
939		CCCCOCC(C)O	Training	1
940		CCCCOCC(C)OCC(C)O	Test	0
941		CCCCOCOCCCC	Training	0
942		CCCCOP(=S)(OCCCC)S[Zn]SP(=S)(OCCCC)OCCCC	Training	1
943		CCCCOP(C)(=O)CCC(OC(C)=O)C#N	Training	1
944		CCCC[Sn]1(CCCC)OC(=O)C=CC(=O)O1	Training	1
945		CCCOC1=CC=C(Cl)C2=C1SC1=CC=CC=C1C2=O	Training	0
946		CCN(=O)=O	Training	1
947		CCN(CC)C1=CC=C(C=C1)N=NC1=CC=N(=O)C=C1	Test	0
948		CCN(CC)C1=CC=C(C=C1)[C+](C1=CC=C(C=C1)N(CC)CC)C1=CC=C(C=C1)N(CC)CC	Training	0
949		CCN(CC)CCOC(=O)C(C)=C	Training	0
950		CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N](O)(CC)CC1=CC(=CC=C1)S(O)(=O)=O)C1=C(C=CC=C1)S(O)(=O)=O	Training	0
951		CCN1CCNCC1	Training	1
952		CCNC(=O)C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	Training	0
953		CCNCC(C)=C	Training	0
954		CCO	Training	0
955		CCOC(=O)C(C)=C	Training	1
956		CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1CC2=CC=CC=C2CC1C(O)=O	Training	0
957		CCOC(=O)C1=CC=CC=C1C1=C2C=CC(C=C2OC2=CC(N)=C(C)C=C12)=[N](Cl)(CC)CC	Training	0
958		CCOC(=O)CC#N	Training	1
959		CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC	Training	1
960		CCOC(=O)OC	Training	0
961		CCOC(C)=O	Training	1
962		CCOC=C	Training	1
963		CCOCOC1CCCCCCCCCCC1	Training	0
964		CCOP(=O)(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)O[Ca]OP(=O)(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)OCC	Test	0
965		CCOP(OCC)OCC	Training	0
966		CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC	Test	0
967		CCO[Si](C[C@H](C)CC(C)(C)C)(OCC)OCC	Test	0
968		CC[N]1(OS(=O)(=O)OC)=C2C=CC=CC2=NC2=CC=CC=C12	Training	0
969		CN(C)C(=S)S[Zn]SC(=S)N(C)C	Test	1
970		CN(C)C12CC3CC(CC(C3)C1)C2	Training	0
971		CN(C)C1C2CC3C(=C(O)C2(O)C(O)=C(C(N)=O)C1=O)C(=O)C1=C(C=CC=C1O)C3(C)O	Training	0
972		CN(C)CCCO	Test	0
973		CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1	Training	0
974		CN(C)CCOCCOC(=O)NCC1(C)CC(CC(C)(C)C1)NC(=O)OCCOCCN(C)C	Training	1
975		CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O	Training	0
976		CN(N=O)C(N)=O	Training	0
977		CN1C(=O)C=C(N2CCCC(N)C2)N(CC2=CC=CC=C2C#N)C1=O	Training	1
978		CN1C(N)=NC2=C1C(CO)=CC1=NC=C(C)N=C21	Training	1
979		CN1C=C(C(=O)NC2=CC=CC3=C2[C@@H]2CC[C@H]3C2=C(Cl)Cl)C(=N1)C(F)F	Training	0
980		CN1CCOS1(=O)=O	Training	0
981		CN1CN(CC2=CC=CC=C2)CN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O	Training	0
982		CN1COCN=C1N[N+]([O-])=O	Test	0
983		CNC(=O)CC#N	Training	0
984		CNC1CN(CC2=CC=CC=C2)CCC1C	Training	1
985		COC(=O)C(C)O	Test	1
986		COC(=O)C1(C)CCCC2(C)C3CCC(CC3CCC12)C(C)C	Training	0
987		COC(=O)C1(O)CC(O)C(NC(C)=O)C(O1)C(O)C(O)CO	Training	0
988		COC(=O)C1C(O)CCC2CN3CCC4C(=NC5=CC=CC=C45)C3CC12	Training	1
989		COC(=O)OC	Training	0
990		COC(C)COC(C)CO	Training	0
991		COC1=C(OC(=O)C2=CC=C(OC(=O)C=C)C=C2)C=CC(=C1)C(=O)O[C@@H]1CO[C@@H]2[C@@H](CO[C@H]12)OC(=O)C1=CC(OC)=C(OC(=O)C2=CC=C(OC(=O)C=C)C=C2)C=C1	Training	0
992		COC1=C(OC)C=C2C(=C1)C(=O)C(=CC1=CC=CC=C1)C2(C)C	Training	0
993		COC1=CC(C=CC)=CC=C1OC(C)=O	Training	0
994		COC1=CC(O)=C(C=C1S(O)(=O)=O)C(=O)C1=CC=CC=C1	Training	1
995		COC1=CC(OC)=C(Cl)C(=C1)N1C(=CC(=O)C(C)=C1C1=CC=C(F)C=C1)C1=CC=CC=C1	Test	0
996		COC1=CC2=C3C(=CC4=C(C=CC=C4)C3=C1OC)N(CC2)C=O	Test	0
997		COC1=CC=C(C)C=C1N	Training	1
998		COC1=CC=CC=C1NC(=O)C(N=NC1=CC(=CC=C1OC)[N+]([O-])=O)C(C)=O	Training	0
999		COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC=C(N=NC(C(C)=O)C(=O)NC2=CC=C(C)C=C2C)C(Cl)=C1)C(C)=O	Training	0
1000		COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl)=N1	Test	0
1001		CO[C@H]1CC[C@](CC1)(NC(=O)CC1=CC(C)=CC=C1C)C(=O)OC	Training	0
1002		CO[Si](CC(C)CC(C)(C)C)(OC)OC	Training	0
1003		CO[Si](CCC#N)(OC)OC	Test	0
1004		CO[Si](CCCOC(=O)\C=C\C=C\C)(OC)OC	Test	0
1005		CO[Si](CCCS[Si](C)(C)C(C)(C)C)(OC)OC	Test	1
1006		CO[Si](OC)(C1=CC=CC=C1)C1=CC=CC=C1	Training	0
1007		CSC1=CC(SC)=C(N)C(C)=C1N	Training	0
1008		C[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1[C@H](NC1=O)OC(C)=O	Test	1
1009		C[C@H]1OC(=O)[C@@H](C)OC1=O	Training	1
