ID	CAS	SMILES	STATUS	EXP_VALUE
2651	N.A.	Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21	TRAINING	0
2652	N.A.	CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1	TRAINING	0
2653	N.A.	CNC(C)C(O)c1ccccc1	TRAINING	0
2654	N.A.	ClCC1CO1	TRAINING	0
2655	N.A.	NC1=NCC2c3ccccc3Cc3ccccc3N12	TRAINING	0
2656	N.A.	CNCC(O)c1ccc(O)c(O)c1	TRAINING	0
2657	N.A.	COc1cc(C)nc(-n2nc(C)cc2OC)n1	TRAINING	0
2658	N.A.	CC12CCC(=O)CC1=CCC1C2CCC2(C)C(O)CCC12	TRAINING	0
2659	N.A.	COC(=O)C1=CC2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13	TRAINING	0
2660	N.A.	CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1	TRAINING	1
2661	N.A.	Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1	TRAINING	0
2662	N.A.	CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1	TRAINING	0
2663	N.A.	CC(C)(C)NC(=O)C1CCC2C3C=CC4=CC(C(=O)O)CCC4(C)C3CCC12C	TRAINING	1
2664	N.A.	O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1	TRAINING	0
2665	N.A.	CC12CCC3c4ccc(O)cc4C=CC3C1CCC2=O	TRAINING	1
2666	N.A.	O=C(O)CSCC(=O)NC1CCSC1=O	TRAINING	0
2667	N.A.	CC(CO)NC(=O)C1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1	TRAINING	0
2668	N.A.	CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)=CC2c3cccc4[nH]cc(c34)CC21	TRAINING	1
2669	N.A.	C#Cc1cccc(N=c2[nH]cnc3cc(OCCOC)c(OCCOC)cc23)c1	TRAINING	1
2670	N.A.	OCC(O)C(O)CO	TRAINING	0
2671	N.A.	O=C(CN1CCNCC1)NC1CCCCC1	TRAINING	0
2672	N.A.	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	TRAINING	0
2673	N.A.	O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1	TRAINING	0
2674	N.A.	COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1	TRAINING	0
2675	N.A.	CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O	TRAINING	0
2676	N.A.	Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2	TRAINING	0
2677	N.A.	CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12	TRAINING	1
2678	N.A.	CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O	TRAINING	0
2679	N.A.	CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1	TRAINING	0
2680	N.A.	CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)CC)CCC12	TRAINING	0
2681	N.A.	CCCCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C	TRAINING	1
2682	N.A.	CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C	TRAINING	1
2683	N.A.	C=CCc1ccc(OC)cc1	TRAINING	0
2684	N.A.	CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O	TRAINING	0
2685	N.A.	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O	TRAINING	1
2686	N.A.	CN1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1	TRAINING	0
2687	N.A.	CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1	TRAINING	1
2688	N.A.	CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1	TRAINING	0
2689	N.A.	O=C(Cn1ccnc1[N+](=O)[O-])NCCO	TRAINING	0
2690	N.A.	CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O	TRAINING	0
2691	N.A.	CCOc1ccc2[nH]c3cc(N)ccc3c(=N)c2c1	TRAINING	1
2692	N.A.	C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl	TRAINING	1
2693	N.A.	C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	TRAINING	1
2694	N.A.	CCC(CO)NCCNC(CC)CO	TRAINING	0
2695	N.A.	CCOc1nc(=NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)[nH]c(=NC)[nH]1	TRAINING	0
2696	N.A.	CCN(CC)C(=O)c1ccc(O)c(OC)c1	TRAINING	0
2697	N.A.	O=S(=O)(O)c1cc(O)ccc1O	TRAINING	0
2698	N.A.	O=C(O)C(=O)O	TRAINING	0
2699	N.A.	NCCO	TRAINING	0
2700	N.A.	CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC	TRAINING	0
2701	N.A.	CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1	TRAINING	0
2702	N.A.	O=[PH](=O)(O)CCCl	TRAINING	0
2703	N.A.	CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1	TRAINING	0
2704	N.A.	CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21	TRAINING	0
2705	N.A.	CCSCc1ccccc1OC(=O)NC	TRAINING	0
2706	N.A.	CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	TRAINING	0
2707	N.A.	CCc1cc(C(N)=S)ccn1	TRAINING	0
2708	N.A.	CCCCc1c(C)[nH]c(=NCC)[nH]c1=O	TRAINING	0
2709	N.A.	C#CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C	TRAINING	0
2710	N.A.	CCOc1cc(NC(C)=O)ccc1C(=O)OC	TRAINING	0
2711	N.A.	CCCSP(=O)(OCC)SCCC	TRAINING	0
2712	N.A.	CCC1(C)CC(=O)NC1=O	TRAINING	0
2713	N.A.	CCn1c(O)c(-c2ccccc2)[nH]c1=O	TRAINING	0
2714	N.A.	CCOc1ccc(N=Nc2ccc(N)cc2N)cc1	TRAINING	1
2715	N.A.	CCOCC(=O)O	TRAINING	0
2716	N.A.	CCOc1ccc2c(c1)C(C)=CC(C)(C)N2	TRAINING	0
2717	N.A.	CCOc1ccc2nc(S(N)(=O)=O)sc2c1	TRAINING	0
2718	N.A.	CCOC(=O)Cc1cccc2ccccc12	TRAINING	0
2719	N.A.	CCOC(=O)C1OC1c1ccccc1	TRAINING	0
2720	N.A.	CCOC(=O)CC1(C)OCC(C)O1	TRAINING	0
2721	N.A.	CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1	TRAINING	0
2722	N.A.	CCCCN(CCC(=O)OCC)C(C)=O	TRAINING	0
2723	N.A.	CCOC(=O)CC(C(C)=O)C(C)=O	TRAINING	0
2724	N.A.	CCOC(=O)c1cccc(N)c1	TRAINING	0
2725	N.A.	CCOCCC(=O)OCC	TRAINING	0
2726	N.A.	CCOC(=O)CC(C)O	TRAINING	0
2727	N.A.	CCOC(=O)CCc1ccccc1	TRAINING	0
2728	N.A.	CCC(=O)c1ccc(Cl)cc1	TRAINING	0
2729	N.A.	CCOC(=O)c1ccc(I)cc1	TRAINING	0
2730	N.A.	CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1	TRAINING	0
2731	N.A.	CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1	TRAINING	0
2732	N.A.	CCOC(=O)c1cc(=O)n(-c2ccccc2)[nH]1	TRAINING	1
2733	N.A.	CCSC(=O)N(CC)C1CCCCC1	TRAINING	0
2734	N.A.	CCOC(C)=O	TRAINING	0
2735	N.A.	CCOC(=O)CC(C)=O	TRAINING	0
2736	N.A.	CCOC(=O)c1ccccc1N	TRAINING	0
2737	N.A.	CCOC(=O)CC(=O)c1ccccc1	TRAINING	0
2738	N.A.	CCOC(=O)CC#N	TRAINING	0
2739	N.A.	CCOP(=O)(Cl)Cl	TRAINING	0
2740	N.A.	CCN(CCO)CCO	TRAINING	0
2741	N.A.	CCOC=O	TRAINING	0
2742	N.A.	CCOC(=O)CN	TRAINING	0
2743	N.A.	CCOC(=O)CCC(C)=O	TRAINING	0
2744	N.A.	C=CC(C)(O)CCC=C(C)CC	TRAINING	0
2745	N.A.	CCOC(=O)C1OC1(C)c1ccccc1	TRAINING	0
2746	N.A.	CCOC(=O)c1ccccc1OC	TRAINING	0
2747	N.A.	CCOC(=O)Cc1ccccc1	TRAINING	0
2748	N.A.	CCOC(=O)COC(=O)c1ccccc1C(=O)OCC	TRAINING	0
2749	N.A.	CCOC(=O)c1ccccc1O	TRAINING	0
2750	N.A.	CCOC(=O)C(C)C(C)=O	TRAINING	0
2751	N.A.	C=CC(=O)OCCOC(=O)C=C	TRAINING	0
2752	N.A.	OCCO	TRAINING	0
2753	N.A.	C=C(C)C(=O)OCCOC(=O)C(=C)C	TRAINING	0
2754	N.A.	COCCOC	TRAINING	0
2755	N.A.	C=C(C)C(=O)OCCOc1ccccc1	TRAINING	0
2756	N.A.	O=C1NCCN1	TRAINING	0
2757	N.A.	O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1	TRAINING	0
2758	N.A.	CCCCCCCCCCCCCCCC[N+](C)(C)CC	TRAINING	1
2759	N.A.	CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	TRAINING	0
2760	N.A.	CCOC(=O)c1ccc(O)cc1	TRAINING	1
2761	N.A.	CCC(C(=O)NC(N)=O)c1ccccc1	TRAINING	0
2762	N.A.	CCCC[P+](CC)(CCCC)CCCC	TRAINING	0
2763	N.A.	C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C	TRAINING	0
2764	N.A.	CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC)c1O	TRAINING	1
2765	N.A.	CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O	TRAINING	0
2766	N.A.	CCNCC(O)c1cccc(O)c1	TRAINING	0
2767	N.A.	CCC(C(N)=O)N1CCCC1=O	TRAINING	0
2768	N.A.	CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	TRAINING	0
2769	N.A.	CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1	TRAINING	1
2770	N.A.	CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	TRAINING	0
2771	N.A.	O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1	TRAINING	0
2772	N.A.	CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1	TRAINING	0
2773	N.A.	Cn1c(=O)c2c(ncn2CCO)n(C)c1=O	TRAINING	0
2774	N.A.	Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O	TRAINING	0
2775	N.A.	CCOC(=O)c1cncn1C(C)c1ccccc1	TRAINING	0
2776	N.A.	CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1	TRAINING	0
2777	N.A.	CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1	TRAINING	0
2778	N.A.	C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3C(=C)CC21CC	TRAINING	0
2779	N.A.	COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	TRAINING	0
2780	N.A.	Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1	TRAINING	0
2781	N.A.	CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1	TRAINING	1
2782	N.A.	CCOc1nc(C(Cl)(Cl)Cl)ns1	TRAINING	0
2783	N.A.	CCOc1cc(OP(=S)(OC)OC)nc(CC)n1	TRAINING	0
2784	N.A.	CCC(N)Cc1c[nH]c2ccccc12	TRAINING	0
2785	N.A.	CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2	TRAINING	0
2786	N.A.	CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C	TRAINING	0
2787	N.A.	C=CCc1ccc(O)c(OC)c1	TRAINING	0
2788	N.A.	C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1	TRAINING	0
2789	N.A.	CCCCCCOc1ccccc1C(N)=O	TRAINING	1
2790	N.A.	C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12	TRAINING	0
2791	N.A.	O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O	TRAINING	1
2792	N.A.	O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1	TRAINING	1
2793	N.A.	O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1	TRAINING	1
2794	N.A.	CCCCc1nc2cccnc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	TRAINING	1
2795	N.A.	CC(C)(C)c1csc(-c2cc3cc(OCc4ccccc4CC(=O)O)ccc3o2)n1	TRAINING	1
2796	N.A.	Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O	TRAINING	1
2797	N.A.	Cc1[nH]cnc1CC1CCc2c(C)c3ccccc3n2C1=O	TRAINING	1
2798	N.A.	CN1CCC(N=c2nc3c(=Nc4ccc(F)c(Cl)c4)[nH]cnc3c[nH]2)CC1	TRAINING	1
2799	N.A.	CC(=O)OCC(CCn1cnc2c[nH]c(=N)nc21)COC(C)=O	TRAINING	0
2800	N.A.	N=C(N)N=c1[nH]c(CSCCC(=N)NS(N)(=O)=O)cs1	TRAINING	0
2801	N.A.	CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O	TRAINING	1
2802	N.A.	COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1	TRAINING	0
2803	N.A.	CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O	TRAINING	0
2804	N.A.	O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1	TRAINING	0
2805	N.A.	O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(C[PH](=O)(=O)O)c1=O	TRAINING	0
2806	N.A.	CCc1cc(C2=C(C(=O)O)N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2	TRAINING	1
2807	N.A.	c1ccc(CCN=c2[nH]c(-c3ccccc3)cs2)cc1	TRAINING	1
2808	N.A.	Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1	TRAINING	1
2809	N.A.	CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C	TRAINING	0
2810	N.A.	Oc1ccc(C(O)N2CCCCC2)[nH]1	TRAINING	0
2811	N.A.	O=S(=O)(c1cccc2cnccc12)N1CCCNCC1	TRAINING	0
2812	N.A.	CCCCCCCCCCCCCCCCC(=O)O	TRAINING	0
2813	N.A.	COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC	TRAINING	0
2814	N.A.	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	TRAINING	1
2815	N.A.	NC(=O)OCC(COC(N)=O)c1ccccc1	TRAINING	0
2816	N.A.	O=C(O)Cc1ccc(-c2ccccc2)cc1	TRAINING	0
2817	N.A.	CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl	TRAINING	1
2818	N.A.	CN(C)c1ccc(N=NS(=O)(=O)O)cc1	TRAINING	1
2819	N.A.	CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1	TRAINING	1
2820	N.A.	N=c1[nH]nnn1-c1ccccc1	TRAINING	0
2821	N.A.	OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl	TRAINING	1
2822	N.A.	COC(=O)N=c1[nH]c2ccc(Sc3ccccc3)cc2[nH]1	TRAINING	0
2823	N.A.	O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1	TRAINING	0
2824	N.A.	CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1	TRAINING	0
2825	N.A.	O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl	TRAINING	0
2826	N.A.	NC(Cc1ccc(Cl)cc1)C(=O)O	TRAINING	0
2827	N.A.	O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1	TRAINING	0
2828	N.A.	CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1	TRAINING	1
2829	N.A.	CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C	TRAINING	0
2830	N.A.	CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1	TRAINING	1
2831	N.A.	CCCCC(O)c1ccccc1	TRAINING	0
2832	N.A.	CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1	TRAINING	1
2833	N.A.	Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1	TRAINING	0
2834	N.A.	CC(C(=O)O)c1cccc(Oc2ccccc2)c1	TRAINING	0
2835	N.A.	CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1	TRAINING	0
2836	N.A.	O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21	TRAINING	0
2837	N.A.	CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1	TRAINING	1
2838	N.A.	C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1	TRAINING	0
2839	N.A.	CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C	TRAINING	1
2840	N.A.	Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1	TRAINING	1
2841	N.A.	O=S(=O)(Oc1ccc(Cl)cc1)c1ccccc1	TRAINING	0
2842	N.A.	O=C1NCC2(CCN(CCc3ccccc3)CC2)O1	TRAINING	0
2843	N.A.	CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1	TRAINING	0
2844	N.A.	CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	TRAINING	0
2845	N.A.	COP(=S)(OC)Oc1ccc(SC)c(C)c1	TRAINING	1
2846	N.A.	O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1	TRAINING	1
2847	N.A.	Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O	TRAINING	1
2848	N.A.	CN(C)C(=O)Nc1ccccc1	TRAINING	0
2849	N.A.	CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	TRAINING	0
2850	N.A.	Cc1ccc(C=Nn2c(-c3ccccc3)csc2=S)cc1	TRAINING	1
2851	N.A.	NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1	TRAINING	0
2852	N.A.	COc1cccc2c1C1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)CC1CO2	TRAINING	1
2853	N.A.	O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1	TRAINING	0
2854	N.A.	N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1[S+]([O-])C(F)(F)F	TRAINING	1
2855	N.A.	CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1	TRAINING	1
2856	N.A.	O=c1cc(-c2ccccc2)oc2ccccc12	TRAINING	0
2857	N.A.	CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1	TRAINING	0
2858	N.A.	Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O	TRAINING	0
2859	N.A.	CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1	TRAINING	0
2860	N.A.	O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	TRAINING	0
2861	N.A.	CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1	TRAINING	0
2862	N.A.	COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21	TRAINING	0
2863	N.A.	CCC(=O)c1c(O)cc(O)cc1O	TRAINING	1
2864	N.A.	COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12	TRAINING	0
2865	N.A.	CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1	TRAINING	0
2866	N.A.	Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21	TRAINING	0
2867	N.A.	Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	TRAINING	0
2868	N.A.	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F	TRAINING	0
2869	N.A.	CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21	TRAINING	0
2870	N.A.	COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1	TRAINING	0
2871	N.A.	CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1	TRAINING	0
2872	N.A.	O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1N=c1[nH]cc(C(F)(F)F)cc1Cl	TRAINING	1
2873	N.A.	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1	TRAINING	1
2874	N.A.	COc1nn(C(=O)NS(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C	TRAINING	0
2875	N.A.	CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	TRAINING	1
2876	N.A.	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	TRAINING	0
2877	N.A.	CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1	TRAINING	1
2878	N.A.	N=c1[nH]c(=O)[nH]cc1F	TRAINING	0
2879	N.A.	N=c1[nH]c(F)nc2c1ncn2C1OC(CO)C(O)C1O	TRAINING	0
2880	N.A.	N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2	TRAINING	1
2881	N.A.	CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F	TRAINING	0
2882	N.A.	CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1	TRAINING	0
2883	N.A.	O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1	TRAINING	1
2884	N.A.	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F	TRAINING	1
2885	N.A.	CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl	TRAINING	0
2886	N.A.	CC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C	TRAINING	0
2887	N.A.	CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2	TRAINING	0
2888	N.A.	CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23	TRAINING	0
2889	N.A.	CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	TRAINING	0
2890	N.A.	CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C	TRAINING	0
2891	N.A.	CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	TRAINING	1
2892	N.A.	Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1	TRAINING	0
2893	N.A.	CCCCCOC(=O)COc1cc(-n2c(O)c3c(c2O)CCC=C3)c(F)cc1Cl	TRAINING	0
2894	N.A.	C#CCN1C(=O)COc2cc(F)c(-n3c(O)c4c(c3O)CCC=C4)cc21	TRAINING	0
2895	N.A.	Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1	TRAINING	0
2896	N.A.	CC1(C)OC2CC3C4CC(F)=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1	TRAINING	0
2897	N.A.	Cc1c(N=c2[nH]cccc2C(=O)O)cccc1C(F)(F)F	TRAINING	1
2898	N.A.	F[B-](F)(F)F	TRAINING	0
2899	N.A.	CC1(C)OC2CC3C4CC(F)=C5CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1	TRAINING	0
2900	N.A.	CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C	TRAINING	0
2901	N.A.	CN(C)C(=O)Nc1cccc(C(F)(F)F)c1	TRAINING	0
2902	N.A.	O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl	TRAINING	0
2903	N.A.	c1ccc2c(c1)-c1cccc3cccc-2c13	TRAINING	1
2904	N.A.	c1ccc2c(c1)Cc1ccccc1-2	TRAINING	0
2905	N.A.	O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21	TRAINING	1
2906	N.A.	O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1	TRAINING	1
2907	N.A.	CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]	TRAINING	1
2908	N.A.	CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C	TRAINING	1
2909	N.A.	O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O	TRAINING	1
2910	N.A.	O=S(=O)(O)F	TRAINING	0
2911	N.A.	OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	TRAINING	1
2912	N.A.	CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F	TRAINING	0
2913	N.A.	CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C	TRAINING	0
2914	N.A.	CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1	TRAINING	1
2915	N.A.	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	TRAINING	1
2916	N.A.	C=C1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(C)=O	TRAINING	0
2917	N.A.	CC12C=CC(=O)C=C1C(F)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	TRAINING	0
